still_operating,price_usd_tonne,2000_clean_coal_value_tonnes,2001_clean_coal_value_tonnes,2002_clean_coal_value_tonnes,2003_clean_coal_value_tonnes,2004_clean_coal_value_tonnes,2005_clean_coal_value_tonnes,2006_clean_coal_value_tonnes,2007_clean_coal_value_tonnes,2008_clean_coal_value_tonnes,2009_clean_coal_value_tonnes,2010_clean_coal_value_tonnes,2011_clean_coal_value_tonnes,2012_clean_coal_value_tonnes,2013_clean_coal_value_tonnes,2014_clean_coal_value_tonnes,2015_clean_coal_value_tonnes,2016_clean_coal_value_tonnes,2017_clean_coal_value_tonnes,2018_clean_coal_value_tonnes,2019_clean_coal_value_tonnes,2020_clean_coal_value_tonnes,2000_coal_mined_value_tonnes,2001_coal_mined_value_tonnes,2002_coal_mined_value_tonnes,2003_coal_mined_value_tonnes,2004_coal_mined_value_tonnes,2005_coal_mined_value_tonnes,2006_coal_mined_value_tonnes,2007_coal_mined_value_tonnes,2008_coal_mined_value_tonnes,2009_coal_mined_value_tonnes,2010_coal_mined_value_tonnes,2011_coal_mined_value_tonnes,2012_coal_mined_value_tonnes,2013_coal_mined_value_tonnes,2014_coal_mined_value_tonnes,2015_coal_mined_value_tonnes,2016_coal_mined_value_tonnes,2017_coal_mined_value_tonnes,2018_coal_mined_value_tonnes,2019_coal_mined_value_tonnes,2020_coal_mined_value_tonnes,2000_commodities_value_tonnes,2001_commodities_value_tonnes,2002_commodities_value_tonnes,2003_commodities_value_tonnes,2004_commodities_value_tonnes,2005_commodities_value_tonnes,2006_commodities_value_tonnes,2007_commodities_value_tonnes,2008_commodities_value_tonnes,2009_commodities_value_tonnes,2010_commodities_value_tonnes,2011_commodities_value_tonnes,2012_commodities_value_tonnes,2013_commodities_value_tonnes,2014_commodities_value_tonnes,2015_commodities_value_tonnes,2016_commodities_value_tonnes,2017_commodities_value_tonnes,2018_commodities_value_tonnes,2019_commodities_value_tonnes,2020_commodities_value_tonnes,2000_minerals_concentrate_value_tonnes,2001_minerals_concentrate_value_tonnes,2002_minerals_concentrate_value_tonnes,2003_minerals_concentrate_value_tonnes,2004_minerals_concentrate_value_tonnes,2005_minerals_concentrate_value_tonnes,2006_minerals_concentrate_value_tonnes,2007_minerals_concentrate_value_tonnes,2008_minerals_concentrate_value_tonnes,2009_minerals_concentrate_value_tonnes,2010_minerals_concentrate_value_tonnes,2011_minerals_concentrate_value_tonnes,2012_minerals_concentrate_value_tonnes,2013_minerals_concentrate_value_tonnes,2014_minerals_concentrate_value_tonnes,2015_minerals_concentrate_value_tonnes,2016_minerals_concentrate_value_tonnes,2017_minerals_concentrate_value_tonnes,2018_minerals_concentrate_value_tonnes,2019_minerals_concentrate_value_tonnes,2020_minerals_concentrate_value_tonnes,2000_minerals_ore_mined_value_tonnes,2001_minerals_ore_mined_value_tonnes,2002_minerals_ore_mined_value_tonnes,2003_minerals_ore_mined_value_tonnes,2004_minerals_ore_mined_value_tonnes,2005_minerals_ore_mined_value_tonnes,2006_minerals_ore_mined_value_tonnes,2007_minerals_ore_mined_value_tonnes,2008_minerals_ore_mined_value_tonnes,2009_minerals_ore_mined_value_tonnes,2010_minerals_ore_mined_value_tonnes,2011_minerals_ore_mined_value_tonnes,2012_minerals_ore_mined_value_tonnes,2013_minerals_ore_mined_value_tonnes,2014_minerals_ore_mined_value_tonnes,2015_minerals_ore_mined_value_tonnes,2016_minerals_ore_mined_value_tonnes,2017_minerals_ore_mined_value_tonnes,2018_minerals_ore_mined_value_tonnes,2019_minerals_ore_mined_value_tonnes,2020_minerals_ore_mined_value_tonnes,2000_minerals_ore_processed_value_tonnes,2001_minerals_ore_processed_value_tonnes,2002_minerals_ore_processed_value_tonnes,2003_minerals_ore_processed_value_tonnes,2004_minerals_ore_processed_value_tonnes,2005_minerals_ore_processed_value_tonnes,2006_minerals_ore_processed_value_tonnes,2007_minerals_ore_processed_value_tonnes,2008_minerals_ore_processed_value_tonnes,2009_minerals_ore_processed_value_tonnes,2010_minerals_ore_processed_value_tonnes,2011_minerals_ore_processed_value_tonnes,2012_minerals_ore_processed_value_tonnes,2013_minerals_ore_processed_value_tonnes,2014_minerals_ore_processed_value_tonnes,2015_minerals_ore_processed_value_tonnes,2016_minerals_ore_processed_value_tonnes,2017_minerals_ore_processed_value_tonnes,2018_minerals_ore_processed_value_tonnes,2019_minerals_ore_processed_value_tonnes,2020_minerals_ore_processed_value_tonnes
1.0,2279.37,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2812320.0,3127000.0,3000000.0,3051520.0,3200000.0,3221563.0,3550000.0,3996900.0,3141000.0,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2822000.0,3127000.0,3063000.0,3138000.0,3246000.0,3260023.0,3658967.0,4051500.0,3977500.0,309500.0,373800.0,335500.0,337800.0,362600.0,333800.0,335200.0,300100.0,351100.0,322600.0,1.092,1.238,1.602,1.764,2.068,1.599,1.798,1.723,1.966,1.857,5.096,714500.0,856900.0,811800.0,826500.0,948800.0,865100.0,842600.0,872100.0,1135200.0,951100.0,1160700.0,1228000.0,2106500.0,2404000.0,2100000.0,1750000.0,1329600.0,1480900.0,1100000.0,1311000.0,1314303.5,33981500.0,38215500.0,40332500.0,41354500.0,45953500.0,46756500.0,46501000.0,46099500.0,49932000.0,47158000.0,58181000.0,64459000.0,65809500.0,64678000.0,64349500.0,61393000.0,56794000.0,58984000.0,61721500.0,61247000.0,2395000.0,33981500.0,38215500.0,40332500.0,41354500.0,45953500.0,46756500.0,46501000.0,46099500.0,49932000.0,47158000.0,58181000.0,64459000.0,65809500.0,64678000.0,64349500.0,61393000.0,56794000.0,58984000.0,61721500.0,61247000.0,1973000.0
1.0,145.86,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2812320.0,3127000.0,3000000.0,3051520.0,3200000.0,3221563.0,3550000.0,3996900.0,3141000.0,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2822000.0,3127000.0,3063000.0,3138000.0,3246000.0,3260023.0,3658967.0,4051500.0,3977500.0,19719.5,3999.0,2751.0,2401.0,3325.0,4299.4555,1095.36,206.5555,105.29400000000001,86.254,85.5465,114.0915,99.67949999999999,99.135,104.4385,136.871,135.587,120.2985,115.492,77.706,5.096,7200000.0,5131037.5,4419804.5,5283444.0,4826223.5,4388513.0,1350000.0,1791550.0,2973000.0,1632825.0,2800000.0,1950000.0,2106500.0,2404000.0,2100000.0,1750000.0,1329600.0,1480900.0,1100000.0,1311000.0,1314303.5,18478412.0,11987000.0,7584706.0,9548235.5,3499215.5,2236000.0,1456500.0,1739965.0,1970438.0,2388000.0,2318266.0,2597000.0,2848500.0,2555147.5,3055758.0,3415000.0,3574182.0,3440000.0,3492000.0,2782262.0,2395000.0,12585000.0,11300000.0,7584706.0,9481235.5,2824325.0,2236000.0,1400000.0,1524279.5,1848000.0,2250763.0,2318266.0,2597000.0,2848500.0,2516291.0,3055758.0,3525500.0,3505000.0,3500000.0,3500000.0,2782262.0,1973000.0
1.0,33.2,0.0,997920.0,0.0,0.0,4354560.0,5806080.0,5806080.0,5987520.0,4717440.0,5443200.0,5352480.0,90720.0,5261760.0,3127000.0,3000000.0,3051520.0,3200000.0,3221563.0,3550000.0,3996900.0,3141000.0,0.0,997920.0,0.0,0.0,4354560.0,5806080.0,5806080.0,5987520.0,4717440.0,5443200.0,5352480.0,90720.0,5261760.0,3127000.0,3063000.0,3138000.0,3246000.0,3260023.0,3658967.0,4051500.0,3977500.0,19719.5,3999.0,2751.0,2401.0,3325.0,4299.4555,1095.36,206.5555,105.29400000000001,86.254,85.5465,114.0915,99.67949999999999,99.135,104.4385,136.871,135.587,120.2985,115.492,77.706,5.096,7200000.0,5131037.5,4419804.5,5283444.0,4826223.5,4388513.0,1350000.0,1791550.0,2973000.0,1632825.0,2800000.0,1950000.0,2106500.0,2404000.0,2100000.0,1750000.0,1329600.0,1480900.0,1100000.0,1311000.0,1314303.5,18478412.0,11987000.0,7584706.0,9548235.5,3499215.5,2236000.0,1456500.0,1739965.0,1970438.0,2388000.0,2318266.0,2597000.0,2848500.0,2555147.5,3055758.0,3415000.0,3574182.0,3440000.0,3492000.0,2782262.0,2395000.0,12585000.0,11300000.0,7584706.0,9481235.5,2824325.0,2236000.0,1400000.0,1524279.5,1848000.0,2250763.0,2318266.0,2597000.0,2848500.0,2516291.0,3055758.0,3525500.0,3505000.0,3500000.0,3500000.0,2782262.0,1973000.0
1.0,6680.73,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2812320.0,3127000.0,3000000.0,3051520.0,3200000.0,3221563.0,3550000.0,3996900.0,3141000.0,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2822000.0,3127000.0,3063000.0,3138000.0,3246000.0,3260023.0,3658967.0,4051500.0,3977500.0,19719.5,3999.0,2751.0,2401.0,3325.0,4299.4555,1095.36,206.5555,105.29400000000001,86.254,85.5465,114.0915,99.67949999999999,14871.0,23791.0,25839.0,20973.0,18299.0,115.492,77.706,5.096,7200000.0,5131037.5,4419804.5,5283444.0,4826223.5,4388513.0,1350000.0,1791550.0,2973000.0,1632825.0,2800000.0,1950000.0,2106500.0,40331.0,57009.0,61902.0,51391.0,44680.0,1100000.0,1311000.0,1314303.5,18478412.0,11987000.0,7584706.0,9548235.5,3499215.5,2236000.0,1456500.0,1739965.0,1970438.0,2388000.0,2318266.0,2597000.0,2848500.0,1000000.0,1439000.0,1599000.0,1221000.0,1005000.0,3492000.0,2782262.0,2395000.0,12585000.0,11300000.0,7584706.0,9481235.5,2824325.0,2236000.0,1400000.0,1524279.5,1848000.0,2250763.0,2318266.0,2597000.0,2848500.0,1047000.0,1558000.0,1650000.0,1277000.0,1013000.0,3500000.0,2782262.0,1973000.0
1.0,5176.96,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2812320.0,3127000.0,3000000.0,3051520.0,3200000.0,3221563.0,3550000.0,3996900.0,3141000.0,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2822000.0,3127000.0,3063000.0,3138000.0,3246000.0,3260023.0,3658967.0,4051500.0,3977500.0,19719.5,3999.0,2751.0,2401.0,3325.0,4299.4555,1095.36,206.5555,105.29400000000001,86.254,85.5465,114.0915,99.67949999999999,99.135,104.4385,136.871,69100.0,66900.0,70100.0,77.706,5.096,7200000.0,5131037.5,4419804.5,5283444.0,4826223.5,4388513.0,1350000.0,1791550.0,2973000.0,1632825.0,2800000.0,1950000.0,2106500.0,2404000.0,2100000.0,1750000.0,1329600.0,1480900.0,1100000.0,1311000.0,1314303.5,18478412.0,11987000.0,7584706.0,9548235.5,3499215.5,2236000.0,1456500.0,1739965.0,1970438.0,2388000.0,2318266.0,2597000.0,2848500.0,2555147.5,3055758.0,3415000.0,3574182.0,3440000.0,3492000.0,2782262.0,2395000.0,12585000.0,11300000.0,7584706.0,9481235.5,2824325.0,2236000.0,1400000.0,1524279.5,1848000.0,2250763.0,2318266.0,2597000.0,2848500.0,2516291.0,3055758.0,3525500.0,3505000.0,3500000.0,3500000.0,2782262.0,1973000.0
1.0,409.58,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2812320.0,3127000.0,3000000.0,3051520.0,3200000.0,3221563.0,3550000.0,3996900.0,3141000.0,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2822000.0,3127000.0,3063000.0,3138000.0,3246000.0,3260023.0,3658967.0,4051500.0,3977500.0,19719.5,3999.0,0.209,0.207,0.225,0.202,0.236,4.519,5.712,6.626,5.684,5.438,5.275,6.183,4.774,6.908,4.777,4.986,6.314,5.365,5.096,7200000.0,5131037.5,4419804.5,5283444.0,4826223.5,4388513.0,1350000.0,1791550.0,2973000.0,1632825.0,2800000.0,1950000.0,2106500.0,2404000.0,2100000.0,1750000.0,1329600.0,1480900.0,1100000.0,1311000.0,1314303.5,18478412.0,11987000.0,3892241.0,4263746.0,4297781.0,4648903.0,5678195.0,5564873.0,5545008.0,5635537.0,5458607.0,5817001.0,5789255.0,5811868.0,5669729.0,5608000.0,4971000.0,5072000.0,6314000.0,6456000.0,2395000.0,12585000.0,11300000.0,4471851.0,4813128.0,5042969.0,4989306.0,5513634.0,5564873.0,5545008.0,5635537.0,5458607.0,5817001.0,5789255.0,5811868.0,5669729.0,7752000.0,6068000.0,5878000.0,5897000.0,5917000.0,1973000.0
1.0,2857.67,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2812320.0,3127000.0,3000000.0,3051520.0,3200000.0,3221563.0,3550000.0,3996900.0,3141000.0,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2822000.0,3127000.0,3063000.0,3138000.0,3246000.0,3260023.0,3658967.0,4051500.0,3977500.0,19719.5,3999.0,2751.0,2401.0,3325.0,4299.4555,258342.557,303465.72,284274.1,255425.634,225703.056,258590.464,272264.727,101030.143,104.4385,136.871,217.035,31902.12,256354.2,77.706,5.096,7200000.0,5131037.5,4419804.5,5283444.0,4826223.5,4388513.0,1350000.0,1791550.0,2973000.0,1632825.0,2800000.0,1950000.0,2106500.0,2404000.0,2100000.0,1750000.0,1329600.0,1480900.0,1100000.0,1311000.0,1314303.5,18478412.0,11987000.0,7584706.0,9548235.5,3499215.5,2236000.0,565301.0,665495.0,628925.0,571422.0,486429.0,564608.0,620193.0,230137.0,0.0,0.0,455.0,73170.0,589320.0,0.0,2395000.0,12585000.0,11300000.0,7584706.0,9481235.5,2824325.0,2236000.0,565301.0,665495.0,628925.0,571422.0,486429.0,564608.0,620193.0,230137.0,0.0,0.0,455.0,73170.0,589320.0,0.0,1973000.0
1.0,28.25,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2812320.0,3127000.0,3000000.0,3051520.0,3200000.0,3221563.0,3550000.0,3996900.0,3141000.0,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2822000.0,3127000.0,3063000.0,3138000.0,3246000.0,3260023.0,3658967.0,4051500.0,3977500.0,19719.5,3999.0,2751.0,2401.0,3325.0,4299.4555,1095.36,206.5555,105.29400000000001,86.254,85.5465,114.0915,21.232,39.807,37.82,39.975,50.607,34.502,15.988,77.706,5.096,7200000.0,5131037.5,4419804.5,5283444.0,4826223.5,4388513.0,1350000.0,1791550.0,2973000.0,1632825.0,2800000.0,1950000.0,2106500.0,2404000.0,2100000.0,1750000.0,1329600.0,1480900.0,1100000.0,1311000.0,1314303.5,18478412.0,11987000.0,7584706.0,9548235.5,3499215.5,2236000.0,1456500.0,1739965.0,1970438.0,2388000.0,2318266.0,2597000.0,103570.0,161567.0,148058.0,158124.0,204035.0,170519.0,92450.0,2782262.0,2395000.0,12585000.0,11300000.0,7584706.0,9481235.5,2824325.0,2236000.0,1400000.0,1524279.5,1848000.0,2250763.0,2318266.0,2597000.0,103570.0,161567.0,148058.0,158124.0,204035.0,170519.0,92450.0,2782262.0,1973000.0
1.0,847.72,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2812320.0,3127000.0,3000000.0,3051520.0,3200000.0,3221563.0,3550000.0,3996900.0,3141000.0,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2822000.0,3127000.0,3063000.0,3138000.0,3246000.0,3260023.0,3658967.0,4051500.0,3977500.0,19719.5,3999.0,2751.0,2401.0,3325.0,4299.4555,1095.36,206.5555,0.266,107.064,112.204,106.606,102.814,88.975,105.418,101.399,88.749,88.381,87.504,73.552,5.096,7200000.0,5131037.5,4419804.5,5283444.0,4826223.5,4388513.0,1350000.0,1791550.0,2973000.0,1632825.0,2800000.0,1950000.0,2106500.0,2404000.0,2100000.0,1750000.0,1329600.0,1480900.0,1100000.0,1311000.0,1314303.5,18478412.0,11987000.0,7584706.0,9548235.5,3499215.5,2236000.0,1456500.0,1739965.0,1970438.0,632949.0,717463.0,697000.0,734000.0,720000.0,797000.0,775000.0,754000.0,793000.0,804000.0,708600.0,2395000.0,12585000.0,11300000.0,7584706.0,9481235.5,2824325.0,2236000.0,1400000.0,1524279.5,1848000.0,632949.0,717463.0,697000.0,734000.0,720000.0,797000.0,775000.0,754000.0,793000.0,804000.0,708600.0,1973000.0
1.0,107.05,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,7791000.0,8169000.0,3127000.0,9215000.0,9330000.0,10983053.0,9002000.0,10562000.0,10159000.0,3141000.0,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,7791000.0,8169000.0,3127000.0,9215000.0,9330000.0,10983053.0,9002000.0,10562000.0,10159000.0,3977500.0,19719.5,3999.0,2751.0,2401.0,3325.0,4299.4555,1095.36,206.5555,105.29400000000001,86.254,85.5465,114.0915,99.67949999999999,99.135,104.4385,136.871,135.587,120.2985,115.492,77.706,5.096,7200000.0,5131037.5,4419804.5,5283444.0,4826223.5,4388513.0,1350000.0,1791550.0,2973000.0,1632825.0,2800000.0,1950000.0,2106500.0,2404000.0,2100000.0,1750000.0,1329600.0,1480900.0,1100000.0,1311000.0,1314303.5,18478412.0,11987000.0,7584706.0,9548235.5,3499215.5,2236000.0,1456500.0,1739965.0,1970438.0,2388000.0,2318266.0,2597000.0,2848500.0,2555147.5,3055758.0,3415000.0,3574182.0,3440000.0,3492000.0,2782262.0,2395000.0,12585000.0,11300000.0,7584706.0,9481235.5,2824325.0,2236000.0,1400000.0,1524279.5,1848000.0,2250763.0,2318266.0,2597000.0,2848500.0,2516291.0,3055758.0,3525500.0,3505000.0,3500000.0,3500000.0,2782262.0,1973000.0
1.0,507.23,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2812320.0,3127000.0,3000000.0,3051520.0,3200000.0,3221563.0,3550000.0,3996900.0,3141000.0,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2822000.0,3127000.0,3063000.0,3138000.0,3246000.0,3260023.0,3658967.0,4051500.0,3977500.0,19719.5,3999.0,2751.0,2401.0,3325.0,6.393,4.653,4.378,4.485,4.565,4.252,4.779,4.49,5.012,5.047,6.438,6.379,6.29,6.381,6.849,5.096,7200000.0,5131037.5,4419804.5,5283444.0,4826223.5,4388513.0,1350000.0,1791550.0,2973000.0,1632825.0,2800000.0,1950000.0,2106500.0,2404000.0,2100000.0,1750000.0,1329600.0,1480900.0,1100000.0,1311000.0,1314303.5,18478412.0,11987000.0,7584706.0,9548235.5,3499215.5,8205247.0,8664018.0,9274363.0,9694603.0,11995652.0,9239280.0,12888156.0,11978711.0,2555147.5,3055758.0,20538000.0,23613000.0,25589000.0,27526000.0,25676000.0,2395000.0,12585000.0,11300000.0,7584706.0,9481235.5,2824325.0,8205247.0,8664318.0,9274363.0,9624138.0,11995652.0,9239280.0,12888156.0,11978861.0,2516291.0,3055758.0,20538000.0,23613000.0,25589000.0,27526000.0,25676000.0,1973000.0
0.0,507.23,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2812320.0,3127000.0,3000000.0,3051520.0,3200000.0,3221563.0,3550000.0,3996900.0,3141000.0,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2822000.0,3127000.0,3063000.0,3138000.0,3246000.0,3260023.0,3658967.0,4051500.0,3977500.0,19719.5,3999.0,2751.0,2401.0,3325.0,4.808,49.71,88.24,99.912,129.267,194.661,273.03,204.66,219.103,226.878,228.237,178.752,120.2985,115.492,77.706,5.096,7200000.0,5131037.5,4419804.5,5283444.0,4826223.5,4388513.0,1350000.0,1791550.0,2973000.0,1632825.0,2800000.0,1950000.0,2106500.0,2404000.0,2100000.0,1750000.0,1329600.0,1480900.0,1100000.0,1311000.0,1314303.5,18478412.0,11987000.0,7584706.0,9548235.5,3499215.5,116000.0,1088800.0,1772600.0,1845000.0,2161000.0,1599700.0,1685600.0,1936300.0,1941900.0,1933900.0,1310000.0,1006000.0,3440000.0,3492000.0,2782262.0,2395000.0,12585000.0,11300000.0,7584706.0,9481235.5,2824325.0,116000.0,1088800.0,1772600.0,1845000.0,2161000.0,1599700.0,1685600.0,1936300.0,1941900.0,1933900.0,1310000.0,1006000.0,3500000.0,3500000.0,2782262.0,1973000.0
1.0,1246.05,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2812320.0,3127000.0,3000000.0,3051520.0,3200000.0,3221563.0,3550000.0,3996900.0,3141000.0,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2822000.0,3127000.0,3063000.0,3138000.0,3246000.0,3260023.0,3658967.0,4051500.0,3977500.0,19719.5,3999.0,2751.0,2401.0,3325.0,4299.4555,1095.36,206.5555,105.29400000000001,86.254,85.5465,114.0915,99.67949999999999,99.135,104.4385,136.871,135.587,120.2985,115.492,11.623,9.072,7200000.0,5131037.5,4419804.5,5283444.0,4826223.5,4388513.0,1350000.0,1791550.0,2973000.0,1632825.0,2800000.0,1950000.0,2106500.0,2404000.0,2100000.0,1750000.0,1329600.0,1480900.0,1100000.0,1311000.0,1314303.5,18478412.0,11987000.0,7584706.0,9548235.5,3499215.5,2236000.0,1456500.0,1739965.0,1970438.0,2388000.0,2318266.0,2597000.0,2848500.0,2555147.5,3055758.0,3415000.0,3574182.0,3440000.0,5700000.0,5900000.0,6100000.0,12585000.0,11300000.0,7584706.0,9481235.5,2824325.0,2236000.0,1400000.0,1524279.5,1848000.0,2250763.0,2318266.0,2597000.0,2848500.0,2516291.0,3055758.0,3525500.0,3505000.0,3500000.0,5600000.0,6000000.0,6100000.0
1.0,59.08,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2812320.0,3127000.0,3000000.0,2231000.0,7384000.0,8986000.0,9664000.0,9200000.0,8190000.0,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2822000.0,3127000.0,3063000.0,2614000.0,7826000.0,9729000.0,10953000.0,11720000.0,10726000.0,19719.5,3999.0,2751.0,2401.0,3325.0,4299.4555,1095.36,206.5555,105.29400000000001,86.254,85.5465,114.0915,99.67949999999999,99.135,104.4385,136.871,135.587,120.2985,115.492,77.706,5.096,7200000.0,5131037.5,4419804.5,5283444.0,4826223.5,4388513.0,1350000.0,1791550.0,2973000.0,1632825.0,2800000.0,1950000.0,2106500.0,2404000.0,2100000.0,1750000.0,1329600.0,1480900.0,1100000.0,1311000.0,1314303.5,18478412.0,11987000.0,7584706.0,9548235.5,3499215.5,2236000.0,1456500.0,1739965.0,1970438.0,2388000.0,2318266.0,2597000.0,2848500.0,2555147.5,3055758.0,3415000.0,3574182.0,3440000.0,3492000.0,2782262.0,2395000.0,12585000.0,11300000.0,7584706.0,9481235.5,2824325.0,2236000.0,1400000.0,1524279.5,1848000.0,2250763.0,2318266.0,2597000.0,2848500.0,2516291.0,3055758.0,3525500.0,3505000.0,3500000.0,3500000.0,2782262.0,1973000.0
1.0,1224.66,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2812320.0,3127000.0,3000000.0,3051520.0,3200000.0,3221563.0,3550000.0,3996900.0,3141000.0,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2822000.0,3127000.0,3063000.0,3138000.0,3246000.0,3260023.0,3658967.0,4051500.0,3977500.0,19719.5,3999.0,2751.0,2401.0,3325.0,4299.4555,1095.36,206.5555,105.29400000000001,86.254,1.304,1.701,2.58,2.835,3.827,6.265,6.265,7.796,4.848,2.438,5.096,7200000.0,5131037.5,4419804.5,5283444.0,4826223.5,4388513.0,1350000.0,1791550.0,2973000.0,1632825.0,2800000.0,1950000.0,2106500.0,2404000.0,2100000.0,1750000.0,1329600.0,1480900.0,1100000.0,1311000.0,1314303.5,18478412.0,11987000.0,7584706.0,9548235.5,3499215.5,2236000.0,1456500.0,1739965.0,1970438.0,2388000.0,2000792.0,2977722.0,3820911.0,4142840.0,4129100.0,4032852.0,3915102.0,3853034.0,3262040.0,2750306.0,2395000.0,12585000.0,11300000.0,7584706.0,9481235.5,2824325.0,2236000.0,1400000.0,1524279.5,1848000.0,2250763.0,2000792.0,2977722.0,3820911.0,4142840.0,4129100.0,4032852.0,3915102.0,3853034.0,3262040.0,2750306.0,1973000.0
1.0,1399.78,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2812320.0,3127000.0,3000000.0,3051520.0,3200000.0,3221563.0,3550000.0,3996900.0,3141000.0,4404000.0,3332960.0,3400000.0,3559760.0,3824840.0,3273000.0,3049000.0,2903040.0,2837160.0,2993760.0,2967000.0,2759000.0,2822000.0,3127000.0,3063000.0,3138000.0,3246000.0,3260023.0,3658967.0,4051500.0,3977500.0,19719.5,3999.0,2751.0,2401.0,3325.0,4299.4555,1095.36,206.5555,105.29400000000001,86.254,85.5465,114.0915,99.67949999999999,99.135,104.4385,136.871,135.587,120.2985,115.492,0.51,5.096,7200000.0,5131037.5,4419804.5,5283444.0,4826223.5,4388513.0,1350000.0,1791550.0,2973000.0,1632825.0,2800000.0,1950000.0,2106500.0,2404000.0,2100000.0,1750000.0,1329600.0,1480900.0,1100000.0,1311000.0,1314303.5,18478412.0,11987000.0,7584706.0,9548235.5,3499215.5,2236000.0,1456500.0,1739965.0,1970438.0,2388000.0,2318266.0,2597000.0,2848500.0,2555147.5,3055758.0,3415000.0,3574182.0,3440000.0,3492000.0,1036746.0,2395000.0,12585000.0,11300000.0,7584706.0,9481235.5,2824325.0,2236000.0,1400000.0,1524279.5,1848000.0,2250763.0,2318266.0,2597000.0,2848500.0,2516291.0,3055758.0,3525500.0,3505000.0,3500000.0,3500000.0,1036746.0,1973000.0
