facility_id,primary_commodity,country,LOM_in_Buckets,still_operating,price_usd_tonne,2000_clean_coal_value_tonnes,2001_clean_coal_value_tonnes,2002_clean_coal_value_tonnes,2003_clean_coal_value_tonnes,2004_clean_coal_value_tonnes,2005_clean_coal_value_tonnes,2006_clean_coal_value_tonnes,2007_clean_coal_value_tonnes,2008_clean_coal_value_tonnes,2009_clean_coal_value_tonnes,2010_clean_coal_value_tonnes,2011_clean_coal_value_tonnes,2012_clean_coal_value_tonnes,2013_clean_coal_value_tonnes,2014_clean_coal_value_tonnes,2015_clean_coal_value_tonnes,2016_clean_coal_value_tonnes,2017_clean_coal_value_tonnes,2018_clean_coal_value_tonnes,2019_clean_coal_value_tonnes,2020_clean_coal_value_tonnes,2000_coal_mined_value_tonnes,2001_coal_mined_value_tonnes,2002_coal_mined_value_tonnes,2003_coal_mined_value_tonnes,2004_coal_mined_value_tonnes,2005_coal_mined_value_tonnes,2006_coal_mined_value_tonnes,2007_coal_mined_value_tonnes,2008_coal_mined_value_tonnes,2009_coal_mined_value_tonnes,2010_coal_mined_value_tonnes,2011_coal_mined_value_tonnes,2012_coal_mined_value_tonnes,2013_coal_mined_value_tonnes,2014_coal_mined_value_tonnes,2015_coal_mined_value_tonnes,2016_coal_mined_value_tonnes,2017_coal_mined_value_tonnes,2018_coal_mined_value_tonnes,2019_coal_mined_value_tonnes,2020_coal_mined_value_tonnes,2000_commodities_recovery_rate,2001_commodities_recovery_rate,2002_commodities_recovery_rate,2003_commodities_recovery_rate,2004_commodities_recovery_rate,2005_commodities_recovery_rate,2006_commodities_recovery_rate,2007_commodities_recovery_rate,2008_commodities_recovery_rate,2009_commodities_recovery_rate,2010_commodities_recovery_rate,2011_commodities_recovery_rate,2012_commodities_recovery_rate,2013_commodities_recovery_rate,2014_commodities_recovery_rate,2015_commodities_recovery_rate,2016_commodities_recovery_rate,2017_commodities_recovery_rate,2018_commodities_recovery_rate,2019_commodities_recovery_rate,2020_commodities_recovery_rate,2000_commodities_value_tonnes,2001_commodities_value_tonnes,2002_commodities_value_tonnes,2003_commodities_value_tonnes,2004_commodities_value_tonnes,2005_commodities_value_tonnes,2006_commodities_value_tonnes,2007_commodities_value_tonnes,2008_commodities_value_tonnes,2009_commodities_value_tonnes,2010_commodities_value_tonnes,2011_commodities_value_tonnes,2012_commodities_value_tonnes,2013_commodities_value_tonnes,2014_commodities_value_tonnes,2015_commodities_value_tonnes,2016_commodities_value_tonnes,2017_commodities_value_tonnes,2018_commodities_value_tonnes,2019_commodities_value_tonnes,2020_commodities_value_tonnes,2018_commodity_x,2019_commodity_x,2015_id_x,2018_id_x,2019_id_x,2021_id_x,2000_minerals_concentrate_value_tonnes,2001_minerals_concentrate_value_tonnes,2002_minerals_concentrate_value_tonnes,2003_minerals_concentrate_value_tonnes,2004_minerals_concentrate_value_tonnes,2005_minerals_concentrate_value_tonnes,2006_minerals_concentrate_value_tonnes,2007_minerals_concentrate_value_tonnes,2008_minerals_concentrate_value_tonnes,2009_minerals_concentrate_value_tonnes,2010_minerals_concentrate_value_tonnes,2011_minerals_concentrate_value_tonnes,2012_minerals_concentrate_value_tonnes,2013_minerals_concentrate_value_tonnes,2014_minerals_concentrate_value_tonnes,2015_minerals_concentrate_value_tonnes,2016_minerals_concentrate_value_tonnes,2017_minerals_concentrate_value_tonnes,2018_minerals_concentrate_value_tonnes,2019_minerals_concentrate_value_tonnes,2020_minerals_concentrate_value_tonnes,2000_minerals_ore_mined_value_tonnes,2001_minerals_ore_mined_value_tonnes,2002_minerals_ore_mined_value_tonnes,2003_minerals_ore_mined_value_tonnes,2004_minerals_ore_mined_value_tonnes,2005_minerals_ore_mined_value_tonnes,2006_minerals_ore_mined_value_tonnes,2007_minerals_ore_mined_value_tonnes,2008_minerals_ore_mined_value_tonnes,2009_minerals_ore_mined_value_tonnes,2010_minerals_ore_mined_value_tonnes,2011_minerals_ore_mined_value_tonnes,2012_minerals_ore_mined_value_tonnes,2013_minerals_ore_mined_value_tonnes,2014_minerals_ore_mined_value_tonnes,2015_minerals_ore_mined_value_tonnes,2016_minerals_ore_mined_value_tonnes,2017_minerals_ore_mined_value_tonnes,2018_minerals_ore_mined_value_tonnes,2019_minerals_ore_mined_value_tonnes,2020_minerals_ore_mined_value_tonnes,2000_minerals_ore_processed_value_tonnes,2001_minerals_ore_processed_value_tonnes,2002_minerals_ore_processed_value_tonnes,2003_minerals_ore_processed_value_tonnes,2004_minerals_ore_processed_value_tonnes,2005_minerals_ore_processed_value_tonnes,2006_minerals_ore_processed_value_tonnes,2007_minerals_ore_processed_value_tonnes,2008_minerals_ore_processed_value_tonnes,2009_minerals_ore_processed_value_tonnes,2010_minerals_ore_processed_value_tonnes,2011_minerals_ore_processed_value_tonnes,2012_minerals_ore_processed_value_tonnes,2013_minerals_ore_processed_value_tonnes,2014_minerals_ore_processed_value_tonnes,2015_minerals_ore_processed_value_tonnes,2016_minerals_ore_processed_value_tonnes,2017_minerals_ore_processed_value_tonnes,2018_minerals_ore_processed_value_tonnes,2019_minerals_ore_processed_value_tonnes,2020_minerals_ore_processed_value_tonnes
COM00233.00,Copper,Peru,45.0,1.0,2279.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,78700.0,84900.0,95300.0,96300.0,88450.512,93440.028,100697.506,37.915,53.405,48.14,50.561,54.413,66.387,58.34,53.205,61.86,117.37,118.531,141.666,145.706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61400000.0,68685000.0,75982000.0,72965000.0,,,,,,,,,,,,,,,,,,17833000.0,23436000.0,24096000.0,21014000.0,,,,,,,,,,,,,,,,,
COM00244.00,Copper,Brazil,15.0,1.0,7474.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,0.71,0.69,0.623,0.638,0.594,0.579,0.589,0.568,0.569,0.57,0.633,,,,,,,,,0.245,5.54,4.666,4.859,4.218,7.875,8.688,10.141,9.235,8.538,8.069,3.727,3.763,,,,,,,,,,,,,,,0.0,201339.0,244301.0,248940.0,264195.0,264195.0,297294.0,239811.0,245779.0,242523.0,216332.0,242126.0,243129.0,,,,,,,,,877197.0,18651162.0,14521140.0,16998887.0,21482527.0,21482527.0,22084779.0,21833258.0,18828710.0,19959943.0,17223764.0,34163445.0,33787816.0,,,,,,,,,825586.0,12693868.0,14942848.0,17307429.0,19195578.0,19195578.0,20581385.0,21347439.0,20360659.0,19896894.0,19779013.0,23000557.0,22929227.0,,
COM00250.00,Copper,Zambia,15.0,1.0,7474.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.816,0.861,0.896,0.9,0.91,0.91,,,,,,,,,,,,,,,,8002.0,10770.0,14583.0,15940.0,17729.0,17533.0,17906.0,18125.0,16890.0,12726.0,10458.0,10966.0,10024.0,8174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363311.0,503880.0,555575.0,568187.0,571090.0,559824.0,,,,,,,,,,,,,,,,363311.0,503880.0,555575.0,568187.0,571090.0,559824.0,,,,,,,,,
COM00253.00,Copper,United States of America,111.0,1.0,2279.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,48600.0,59900.0,53800.0,39900.0,83007.404,95254.398,84368.181,86182.55,70306.817,16329.325,15422.141,31297.874,65317.301,77564.295,113398.092,142428.004,139706.45,97522.36,78471.48,79378.665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61519000.0,59277000.0,220000.0,12299000.0,,,,,,,,,,,,,,,,,,26764000.0,34118000.0,198000.0,11066000.0,,,,,,,,,,,,,,,,,
COM00256.00,Coal,India,15.0,1.0,89.25,,,,,,,,,,,,,,,,,,180000.0,0.0,670000.0,,,,,,,,,,,,,,,,,,,180000.0,0.0,670000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00258.00,Gold,Mexico,29.0,1.0,847.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5e-05,6.1e-05,0.000157,0.000137,,,,,,,,,,,26.932,45.047,33.963,41.787,94.376,120.202,115.524,136.871,145.461,152.917,170.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860000.0,967000.0,1113000.0,1242000.0,1341000.0,1329000.0,1275000.0,1302000.0,1324000.0,,,,,,,,,,,,,860000.0,967000.0,1113000.0,1242000.0,1341000.0,1329000.0,1275000.0,1302000.0,1324000.0,,
COM00261.00,Coal,Australia,11.0,1.0,95.29,,,,,,,,,,,3770000.0,5790000.0,8189000.0,11782000.0,12148000.0,13110000.0,12591456.0,11780000.0,11719000.0,12029000.0,,,,,,,,,,,,3770000.0,5790000.0,8189000.0,11782000.0,12148000.0,13110000.0,12591456.0,11780000.0,11719000.0,12029000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00262.00,Other mine,Australia,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00264.00,Other (poly)-metallic,United States of America,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3175.147,8618.255,9525.44,10432.625,7257.478,9071.847,9525.44,7711.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00266.00,Coal,Canada,43.0,1.0,43.21,,1500000.0,1800000.0,1200000.0,1700000.0,1400000.0,1700000.0,3400000.0,3700000.0,3700000.0,3400000.0,3400000.0,3500000.0,3200000.0,1861574.0,1935058.0,2170022.0,1966810.0,,,,,1500000.0,1800000.0,1200000.0,1700000.0,1400000.0,1700000.0,3400000.0,3700000.0,3700000.0,3400000.0,3400000.0,3500000.0,3200000.0,1861574.0,1935058.0,2170022.0,1966810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00269.00,Copper,Spain,12.0,1.0,6680.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.9,0.9,0.92,0.9,0.93,,,,,,,,,,,,,,,,69304.0,71090.0,70029.0,73643.0,73664.0,70738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253000.0,1539000.0,1500000.0,1538000.0,1619000.0,1544000.0,,,,,,,,,,,,,,,,1253000.0,1539000.0,1500000.0,1538000.0,1619000.0,1544000.0,,
COM00271.00,Iron,Australia,28.0,1.0,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,952000.0,952000.0,544000.0,,,,,,,,,,,,,,,,,,,,,,,,,1400000.0,1400000.0,800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00272.00,Copper,Chile,24.0,1.0,2279.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821548.0,902267.0,893862.0,907169.0,982817.0,964931.0,940613.0,896308.0,755258.0,874748.0,903721.0,210.71,106.927,99.79,186.941,624372.0,620265.0,267.319,261.959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00274.00,Aluminium,Suriname,93.0,0.0,1835.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0,2700000.0,2700000.0,1600000.0,,,,,,,,,,,,,,,,,,3000000.0,2700000.0,2700000.0,1600000.0,,,,,
COM00277.00,Other (poly)-metallic,Australia,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,0.76,0.8,,,,,,,,,,,,,,,,,,,282.0,1917.0,1632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40253.0,251530.0,232003.0,,,,,,,,,,,,,,,,,,,45376.0,251130.0,232297.0,,,,,,,,,,,,
COM00280.00,Coal,United States of America,53.0,1.0,43.21,,10236845.0,9127339.0,9981922.0,11480616.0,12162830.0,11550470.0,11232043.0,11636654.0,9167256.0,11116829.0,7951608.0,7253064.0,7481678.0,7941629.0,8540381.0,7981546.0,7834579.0,,,,,10236845.0,9127339.0,9981922.0,11480616.0,12162830.0,11550470.0,11232043.0,11636654.0,9167256.0,11116829.0,7951608.0,7253064.0,7481678.0,7941629.0,8540381.0,7981546.0,7834579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00281.00,Other mine,Peru,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00283.00,Copper,Peru,7.0,1.0,5630.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,56.307,78.117,67.184,77.255,70.885,,,,,,,,,,,,,,,,,,,,,,,399189.0,527296.0,479858.0,512984.0,487772.0,,,,,,,,,,,,,,,,,25828849.0,26519954.0,29982808.0,34372156.0,33308369.0,,,,,,,,,,,,,,,,,23522010.0,27032775.0,28743952.0,31282610.0,31387281.0,
COM00298.00,Coal,United States of America,5.0,1.0,69.16,,,,,,,,,,,,,,,,,1360800.0,1995840.0,2268000.0,1542240.0,,,,,,,,,,,,,,,,,,1360800.0,1995840.0,2268000.0,1542240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00300.00,Gold,Australia,17.0,1.0,507.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.897,0.943,0.939,,,,,,,,,,,,,,,,,,,1.161,3.452,3.629,3.34,3.085,3.196,3.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140000.0,320000.0,380000.0,,,,,,,,,,,,,,,,,,,130000.0,320000.0,390000.0,,,,,,,,,,,,,
COM00302.00,Gold,United States of America,45.0,1.0,353.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.067,6.379,8.023,9.327,9.355,8.023,7.995,7.314,6.18,6.605,7.569,7.002,6.549,6.265,5.613,11.226,12.786,10.206,9.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11300000.0,12400000.0,17100000.0,18200000.0,19200000.0,21800000.0,20900000.0,22100000.0,18700000.0,20600000.0,20300000.0,20900000.0,20800000.0,19300000.0,,19825042.0,19594613.0,17653205.0,21093307.0,,,11300000.0,12400000.0,17100000.0,18200000.0,19200000.0,21800000.0,20900000.0,22100000.0,18700000.0,20600000.0,20300000.0,20900000.0,20800000.0,19300000.0,,19825042.0,19594613.0,17653205.0,21093307.0,
COM00305.00,Copper,Peru,45.0,1.0,2279.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,178942.19,165107.623,168207.473,184527.726,194388.371,163700.0,174400.0,182100.0,196100.0,188950.0,165000.0,140100.0,158800.0,168600.0,178300.0,178200.0,171400.0,158100.0,160600.0,156400.0,,,,,,,,,,651200.0,710000.0,752900.0,619200.0,666700.0,706700.0,759100.0,718900.0,620700.0,542300.0,620700.0,659800.0,702100.0,694600.0,656500.0,607500.0,660700.0,625500.0,,30475000.0,30221000.0,29756000.0,29798000.0,29319000.0,29544000.0,28299000.0,28310000.0,30217000.0,32030000.0,31461000.0,29073000.0,28708000.0,29269000.0,30555000.0,30956000.0,30825000.0,29769000.0,29571000.0,29017000.0,,30475000.0,30221000.0,29756000.0,29798000.0,29319000.0,29621000.0,28228000.0,28352000.0,30250000.0,32049000.0,31419000.0,28946000.0,28732000.0,29353000.0,30555000.0,31093000.0,30681000.0,29751000.0,29575000.0,29056000.0,
COM00314.00,Aluminium,Australia,58.0,1.0,1835.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31800000.0,31400000.0,31400000.0,31700000.0,32400000.0,33200000.0,33500000.0,34700000.0,,,,,,,,,,,,,,31800000.0,31400000.0,31400000.0,31700000.0,32400000.0,33200000.0,33500000.0,34700000.0,
COM00319.00,Coal,Australia,8.0,1.0,75.08,,,,,,,,,,,,,,950000.0,4402000.0,4766000.0,5248000.0,5120000.0,5112000.0,4356000.0,,,,,,,,,,,,,,,950000.0,4402000.0,4766000.0,5248000.0,5120000.0,5112000.0,4356000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00321.00,Other (poly)-metallic,China,63.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,143829.0,160395.0,170568.0,167220.0,185370.0,166026.0,205824.0,195288.0,,,,,,,,,,,,,,,,,,,,761000.0,867000.0,927000.0,929000.0,1002000.0,938000.0,1024000.0,948000.0,,,,,,,,,,,,,,1266000.0,1455000.0,1907000.0,1147000.0,1505000.0,1800000.0,1875000.0,1646000.0,,,,,,,,,,,,,,1266000.0,1455000.0,1907000.0,1147000.0,1505000.0,1800000.0,1875000.0,1646000.0,
COM00325.00,Copper,China,14.0,1.0,7459.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,15047.0,24529.41,27587.05,28143.39,28280.8,23858.0,26114.0,18946.0,14900.0,9767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00326.00,Gold,Australia,5.0,1.0,1399.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8969,0.8933,,,,,,,,,,,,,,,,,,,,2.709,3.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633896.0,707899.0,,,,,,,,,,,,,,,,,,,,607116.0,659353.0
COM00327.00,Copper,Australia,9.0,1.0,7223.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043403,0.072876,0.076396,0.061986,0.062223,0.057197,0.052438,0.047582,0.059033,,,,,,,,,,,,,0.082,0.509,0.959,1.058,1.064,1.093,1.111,1.258,1.196,,,,,,,,,,,,,,,,,,,,144602.0,278454.0,275446.0,278171.0,275078.0,268093.0,287336.0,303607.0,,,,,,,,,,,,,17000.0,127951.0,1496686.0,1474782.0,1593168.0,1530301.0,1665860.0,1624988.0,1669533.0,,,,,,,,,,,,,17000.0,128730.0,1490954.0,1465523.0,1572862.0,1623952.0,1641244.0,1619714.0,1600122.0
COM00329.00,Coal,Russian Federation,5.0,1.0,75.31,,,,,,,,,,,,,,,,,,,,4665000.0,4677000.0,,,,,,,,,,,,,,,,,,,,4665000.0,4677000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00331.00,Aluminium,Guinea,4.0,1.0,2069.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840000.0,2780000.0,,,,,,,,,,,,,,,,,,,,840000.0,2780000.0,
COM00332.00,Other mine,Canada,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.767,1.515,1.654,1.966,2.389,1.845,1.113,1.3,1.335,1.446,1.449,1.447,1.281,1.332,1.497,1.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00333.00,Gold,Philippines,8.0,1.0,1286.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.330704,0.791245,0.891,0.899,0.909,0.896,0.883,,,,,,,,,,,,,,,7.916,9.078,8.531,7.873,7.023,5.306,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2578295.0,3111516.0,7064000.0,9199000.0,3764000.0,991000.0,1173000.0,,,,,,,,,,,,,,,2578295.0,3111516.0,3581000.0,3500000.0,3500000.0,3500000.0,2656000.0,
COM00334.00,Coal,United States of America,18.0,0.0,33.2,4263840.0,4263840.0,3265920.0,,,,,,,,,,,,,,,,,,,4263840.0,4263840.0,3265920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00338.00,Gold,Mexico,13.0,1.0,847.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02946,0.007223,0.003937,0.001317,,0.001125,0.001343,0.001154,0.001569,0.001451,0.001928,0.00123,,,,,,,,,,1.624,37.306,34.488,101.098,100.107,99.135,112.691,120.275,108.615,119.766,115.492,144.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2928975.0,6373148.0,5888752.0,8343791.0,5796000.0,5352000.0,6054000.0,6109000.0,6306000.0,6605000.0,6903000.0,6777000.0,,,,,,,,,,1124174.0,5545592.0,5554293.0,6041410.0,5796000.0,5352000.0,6054000.0,6109000.0,6306000.0,6605000.0,6903000.0,6777000.0,
COM00341.00,Coal,United States of America,53.0,0.0,33.2,3538080.0,4173120.0,4082400.0,4445280.0,4354560.0,4263840.0,4263840.0,4173120.0,4263840.0,3810240.0,3538080.0,3265920.0,3084480.0,3175200.0,3538080.0,3628800.0,3356640.0,2358720.0,2268000.0,1179360.0,,3538080.0,4173120.0,4082400.0,4445280.0,4354560.0,4263840.0,4263840.0,4173120.0,4263840.0,3810240.0,3538080.0,3265920.0,3084480.0,3175200.0,3538080.0,3628800.0,3356640.0,2358720.0,2268000.0,1179360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00344.00,Gold,South Africa,69.0,1.0,1514.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.728,18.775,17.735,17.35,16.13,14.992,9.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4735000.0,5310000.0,5364000.0,5772000.0,5971000.0,6042000.0,3143000.0,,,,,,,,,,,,,,,4735000.0,5310000.0,5364000.0,5772000.0,5971000.0,6042000.0,3143000.0,,
COM00352.00,Zinc,Australia,3.0,1.0,2971.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4014.0,25.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473804.0,,,,,,,,,,,,,,,,,,,,,1755847.0,,
COM00354.00,Gold,Australia,11.0,1.0,1413.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,0.93,0.904098,0.895964,0.88,0.9,0.93,0.94,0.94,0.94,,,,,,,,,,,,2.517,3.278,9.29,7.538,9.642,9.487,10.078,11.228,11.291,10.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027872.0,2557001.0,6147476.0,9504693.0,11070000.0,10790000.0,10850000.0,10550000.0,10140000.0,9980000.0,,,,,,,,,,,,1972179.0,2541158.0,6373417.0,8585777.0,9840000.0,10250000.0,9780000.0,10040000.0,9430000.0,9370000.0
COM00363.00,Nickel,United States of America,7.0,1.0,15605.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.939,0.97,0.977,0.979,0.97,0.96,,,,,,,,,,,,,,,,3905.0,24331.0,23417.0,21302.0,17974.0,14297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198000.0,740000.0,745000.0,760000.0,753000.0,748000.0,,,,,,,,,,,,,,,,174000.0,746000.0,748000.0,754000.0,754000.0,747000.0,
COM00364.00,Coal,United States of America,6.0,1.0,59.08,,,,,,,,,,,,,,,,453600.0,1632960.0,2177280.0,1905120.0,1360800.0,,,,,,,,,,,,,,,,,453600.0,1632960.0,2177280.0,1905120.0,1360800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
