facility_id,year,material,commodity,value_tonnes,grade_ppm,recovery_rate,id_minerals
COM00670.00,2002,O.Fe,Me.Fe,1314852,308000,0,5450
COM00670.00,2003,O.Fe,Me.Fe,2651133.333,316666.666667,0,5453
COM00670.00,2004,O.Fe,Me.Fe,3210544,314666.666667,0,5456
COM00670.00,2005,Con.Fe,Me.Fe,2830772,626000,0,5457
COM00670.00,2005,O.Fe,Me.Fe,3483008.667,307333.333333,0,5459
COM00670.00,2006,Con.Fe,Me.Fe,3114976,626000,0,5460
COM00670.00,2006,O.Fe,Me.Fe,3712841,319000,0,5462
COM00670.00,2007,Con.Fe,Me.Fe,3086986,622000,0,5463
COM00670.00,2007,O.Fe,Me.Fe,3893945,304333.333333,0,5465
COM00670.00,2008,Con.Fe,Me.Fe,2923400,622000,0,5466
COM00670.00,2008,O.Fe,Me.Fe,3520807.667,300333.333333,0,5468
COM00670.00,2009,Con.Fe,Me.Fe,2620800,624000,0,5469
COM00670.00,2009,O.Fe,Me.Fe,3214850,284500,0,5471
COM00670.00,2010,Con.Fe,Me.Fe,2612400,622000,0,5472
COM00670.00,2010,O.Fe,Me.Fe,3226400,290666.666667,0,5474
COM00670.00,2011,Con.Fe,Me.Fe,2812500,625000,0,5475
COM00670.00,2011,O.Fe,Me.Fe,3596800,281000,0,5477
COM00670.00,2012,Con.Fe,Me.Fe,2736800,622000,0,5478
COM00670.00,2012,O.Fe,Me.Fe,3515400,279000,0,5480
COM00670.00,2013,Con.Fe,Me.Fe,2717600,632000,0,5481
COM00670.00,2013,O.Fe,Me.Fe,3471300,275500,0,5483
COM00670.00,2014,Con.Fe,Me.Fe,2022400,632000,0,5484
COM00670.00,2014,O.Fe,Me.Fe,2442600,265500,0,5486
COM00670.00,2015,Con.Fe,Me.Fe,1706400,632000,0,5487
COM00670.00,2015,O.Fe,Me.Fe,2137200,274000,0,5489
COM00670.00,2016,Con.Fe,Me.Fe,1695600,628000,0,5490
COM00670.00,2016,O.Fe,Me.Fe,2111500,257500,0,5492
COM00670.00,2017,Con.Fe,Me.Fe,1570000,628000,0,5493
COM00670.00,2017,O.Fe,Me.Fe,1976000,247000,0,5495
COM00670.00,2018,Con.Fe,Me.Fe,1256000,628000,0,5496
COM00670.00,2018,O.Fe,Me.Fe,1740800,256000,0,5498
COM00670.00,2019,Con.Fe,Me.Fe,1567500,627000,0,5499
COM00670.00,2019,O.Fe,Me.Fe,1911000,294000,0,5501
COM00670.00,2020,Con.Fe,Me.Fe,1310400,624000,0,5502
COM00670.00,2020,O.Fe,Me.Fe,1862000,266000,0,5504
COM00671.00,2007,O.Cu,Me.Ag,58.15,39.72,6.34e-4,5506
COM00671.00,2007,O.Cu,Me.Au,3.601,2.46,0.165246,5506
COM00671.00,2007,O.Cu,Me.Cu,51972,35500,0,5506
COM00671.00,2007,O.Cu,Me.Zn,40552.8,27700,0,5506
COM00671.00,2008,O.Cu,Me.Ag,13.021,43.55,5.27e-4,5508
COM00671.00,2008,O.Cu,Me.Au,0.625,2.09,0.228932,5508
COM00671.00,2008,O.Cu,Me.Cu,8162.7,27300,0,5508
COM00671.00,2008,O.Cu,Me.Zn,11750.7,39300,0,5508
COM00673.00,2007,O.Cu,Me.Ag,0.347,0.86,1.352082,5510
COM00673.00,2007,O.Cu,Me.Cu,1209,3000,0,5510
COM00673.00,2008,O.Cu,Me.Ag,0.621,0.71,1.983733,5512
COM00673.00,2008,O.Cu,Me.Cu,2534.6,2900,0,5512
COM00673.00,2012,O.Cu,Me.Ag,5.262,1.89,0.279947,5514
COM00673.00,2012,O.Cu,Me.Cu,8073.6,2900,0,5514
COM00673.00,2013,O.Cu,Me.Ag,5.772,1.2,0.694444,5516
COM00673.00,2013,O.Cu,Me.Cu,14430,3000,0,5516
COM00673.00,2014,O.Cu,Me.Ag,6.831,1.71,0.341986,5518
COM00673.00,2014,O.Cu,Me.Cu,12384.5,3100,0,5518
COM00680.00,2016,O.pgm,Me.pgm,5.543,2.48,0.198739,5526
COM00680.00,2017,O.pgm,Me.pgm,14.992,2.42,0.8191,5528
COM00680.00,2018,O.pgm,Me.pgm,15.863,2.48,0.8265,5530
COM00681.00,2011,Con.Fe,Me.Fe,6240000,650000,0,5537
COM00681.00,2011,Oth.sif,Me.Fe,632500,575000,0,5538
COM00681.00,2012,Con.Fe,Me.Fe,6363500,650000,0,5541
COM00681.00,2012,Oth.sif,Me.Fe,523250,575000,0,5542
COM00681.00,2013,Con.Fe,Me.Fe,6630000,650000,0,5545
COM00681.00,2013,Oth.sif,Me.Fe,575000,575000,0,5546
COM00681.00,2014,Con.Fe,Me.Fe,6435000,650000,0,5549
COM00681.00,2014,Oth.sif,Me.Fe,575000,575000,0,5550
COM00681.00,2015,Con.Fe,Me.Fe,6565000,650000,0,5553
COM00681.00,2015,Oth.sif,Me.Fe,517500,575000,0,5554
COM00681.00,2016,Con.Fe,Me.Fe,5850000,650000,0,5557
COM00681.00,2016,Oth.sif,Me.Fe,517500,575000,0,5558
COM00681.00,2017,Con.Fe,Me.Fe,5915000,650000,0,5561
COM00681.00,2017,Oth.sif,Me.Fe,440000,550000,0,5562
COM00681.00,2018,Con.Fe,Me.Fe,6045000,650000,0,5565
COM00681.00,2018,Oth.sif,Me.Fe,495000,550000,0,5566
COM00681.00,2019,Con.Fe,Me.Fe,6370000,650000,0,5569
COM00681.00,2019,Oth.sif,Me.Fe,440000,550000,0,5570
COM00683.00,2015,O.Au,Me.Au,3.205,10.2,0.97,5574
COM00683.00,2016,O.Au,Me.Au,3.334,7.6,0.96,5576
COM00684.00,2008,O.Au,Me.Ag,173.147,330.38,0.82,5578
COM00684.00,2008,O.Au,Me.Au,16.65,28.51,0.945,5578
COM00684.00,2009,O.Au,Me.Ag,255.204,266.9,0.829,5580
COM00684.00,2009,O.Au,Me.Au,24.69,22.79,0.947,5580
COM00684.00,2010,O.Au,Me.Ag,207.532,217,0.837,5582
COM00684.00,2010,O.Au,Me.Au,19.848,18.04,0.946,5582
COM00684.00,2011,O.Au,Me.Ag,204.972,195.31,0.839,5584
COM00684.00,2011,O.Au,Me.Au,15.526,13.37,0.938,5584
COM00684.00,2012,O.Au,Me.Ag,187.616,169.59,0.854,5586
COM00684.00,2012,O.Au,Me.Au,14.648,12.06,0.935,5586
COM00684.00,2013,O.Au,Me.Ag,155.517,132.13,0.842,5588
COM00684.00,2013,O.Au,Me.Au,14.901,11.13,0.933,5588
COM00684.00,2014,O.Au,Me.Ag,132.905,92.91,0.851,5590
COM00684.00,2014,O.Au,Me.Au,21.347,13.51,0.949,5590
COM00684.00,2015,O.Au,Me.Ag,146.186,100.75,0.867,5592
COM00684.00,2015,O.Au,Me.Au,21.669,13.52,0.954,5592
COM00684.00,2016,O.Au,Me.Ag,152.687,103.38,0.878,5594
COM00684.00,2016,O.Au,Me.Au,20.729,12.72,0.953,5594
COM00684.00,2017,O.Au,Me.Ag,120.65,81.11,0.848,5596
COM00684.00,2017,O.Au,Me.Au,16.445,10.01,0.948,5596
COM00684.00,2018,O.Au,Me.Ag,102.828,70.94,0.835,5598
COM00684.00,2018,O.Au,Me.Au,14.018,8.61,0.946,5598
COM00689.00,2015,Con.Cu,Me.Cu,11835,190000,0,5599
COM00689.00,2015,Con.Zn,Me.Zn,2189,423000,0,5600
COM00689.00,2015,O.bulk,Me.Au,0.421,0.574352,,5602
COM00689.00,2016,Con.Cu,Me.Cu,12123,198000,0,5603
COM00689.00,2016,Con.Zn,Me.Zn,2477,469000,0,5604
COM00689.00,2016,O.bulk,Me.Au,0.477,0.598494,,5606
COM00689.00,2017,Con.Cu,Me.Cu,9686,188000,0,5607
COM00689.00,2017,Con.Zn,Me.Zn,1682,443000,0,5608
COM00689.00,2017,O.bulk,Me.Au,0.674,0.833127,,5610
COM00689.00,2018,Con.Cu,Me.Cu,7353,175000,0,5611
COM00689.00,2018,Con.Zn,Me.Zn,1011,433000,0,5612
COM00689.00,2018,O.bulk,Me.Au,0.605,0.770701,,5614
COM00689.00,2018,O.bulk,Me.Co,278,354.140127,,5614
COM00689.00,2018,O.bulk,Me.Ni,518,659.872611,,5614
COM00690.00,2015,O.bulk,Me.Zn,51731,,,
COM00690.00,2016,O.bulk,Me.Zn,73731,,,
COM00690.00,2017,O.bulk,Me.Pb,3298,,,
COM00690.00,2017,O.bulk,Me.Zn,93272,,,
COM00690.00,2018,O.bulk,Me.Pb,4152,,,
COM00690.00,2018,O.bulk,Me.Zn,99918,,,
COM00692.00,2011,O.bulk,Me.Au,1.457,1,0.77,5676
COM00692.00,2012,O.bulk,Me.Au,5.701,0.83,0.87,5678
COM00692.00,2013,O.bulk,Me.Au,6.081,0.62,0.86,5680
COM00692.00,2014,O.bulk,Me.Au,6.302,0.51,0.86,5682
COM00692.00,2015,O.bulk,Me.Au,6.529,0.61,0.86,5684
COM00692.00,2016,O.bulk,Me.Au,5.786,0.49,0.86,5686
COM00692.00,2017,O.bulk,Me.Au,5.545,0.49,4.747654,5688
COM00693.00,2005,Con.Cu,Me.Cu,122300,272000,0,5691
COM00693.00,2005,Con.Mo,Me.Mo,4200,568800,0,5692
COM00693.00,2005,O.oxi,Oth.cuca,22000,2600,0.3854,
COM00693.00,2005,,Me.Ag,60.186,,,
COM00693.00,2006,Con.Cu,Me.Cu,58100,254900,0,5696
COM00693.00,2006,Con.Mo,Me.Mo,2500,559200,0,5697
COM00693.00,2006,O.oxi,Oth.cuca,11200,2520,0.3439,
COM00693.00,2006,,Me.Ag,29.909,,,
COM00693.00,2007,Con.Cu,Me.Cu,102300,241800,0,5701
COM00693.00,2007,Con.Mo,Me.Mo,6200,548300,0,5702
COM00693.00,2007,O.oxi,Oth.cuca,32700,2520,0.3444,
COM00693.00,2007,,Me.Ag,53.666,,,
COM00693.00,2008,Con.Cu,Me.Cu,96900,230000,0,5706
COM00693.00,2008,Con.Mo,Me.Mo,7300,530200,0,5707
COM00693.00,2008,O.oxi,Oth.cuca,22000,2350,0.5084,
COM00693.00,2008,,Me.Ag,50.916,,,
COM00693.00,2009,Con.Cu,Me.Cu,102500,225900,0,5711
COM00693.00,2009,Con.Mo,Me.Mo,9800,545100,0,5712
COM00693.00,2009,O.oxi,Oth.cuca,23200,2340,0.4618,
COM00693.00,2009,,Me.Ag,58.173,,,
COM00693.00,2010,Con.Cu,Me.Cu,94900,220000,0,5716
COM00693.00,2010,Con.Mo,Me.Mo,10400,542700,0,5717
COM00693.00,2010,O.oxi,Oth.cuca,22900,2080,0.55,
COM00693.00,2010,,Me.Ag,52.305,,,
COM00693.00,2011,Con.Cu,Me.Cu,89800,195700,0,5721
COM00693.00,2011,Con.Mo,Me.Mo,10400,534900,0,5722
COM00693.00,2011,O.oxi,Oth.cuca,23900,2350,0.3999,
COM00693.00,2011,,Me.Ag,50.349,,,
COM00693.00,2012,Con.Cu,Me.Cu,97800,212000,0,5726
COM00693.00,2012,Con.Mo,Me.Mo,11000,540900,0,5727
COM00693.00,2012,O.oxi,Oth.cuca,22800,2240,0.392,
COM00693.00,2012,,Me.Ag,53.609,,,
COM00693.00,2013,Con.Cu,Me.Cu,96900,210800,0,5731
COM00693.00,2013,Con.Mo,Me.Mo,11700,539600,0,5732
COM00693.00,2013,O.oxi,Oth.cuca,23900,2250,0.3879,
COM00693.00,2013,,Me.Ag,52.163,,,
COM00693.00,2014,Con.Cu,Me.Cu,101100,220300,0,5736
COM00693.00,2014,Con.Mo,Me.Mo,10800,535500,0,5737
COM00693.00,2014,O.oxi,Oth.cuca,25200,2390,0.3856,
COM00693.00,2014,,Me.Ag,56.699,,,
COM00693.00,2015,Con.Cu,Me.Cu,103900,228100,0,5741
COM00693.00,2015,Con.Mo,Me.Mo,10000,537600,0,5742
COM00693.00,2015,O.oxi,Oth.cuca,27160,2440,0.3857,
COM00693.00,2015,,Me.Ag,57.946,,,
COM00693.00,2016,Con.Cu,Me.Cu,104900,234700,0,5746
COM00693.00,2016,Con.Mo,Me.Mo,9900,529600,0,5747
COM00693.00,2016,O.oxi,Oth.cuca,28310,2280,0.3826,
COM00693.00,2016,,Me.Ag,55.764,,,
COM00693.00,2017,Con.Cu,Me.Cu,106300,239800,0,5751
COM00693.00,2017,Con.Mo,Me.Mo,9900,543100,0,5752
COM00693.00,2017,O.oxi,Oth.cuca,28390,2300,0.3816,
COM00693.00,2017,,Me.Ag,56.954,,,
COM00693.00,2018,Con.Cu,Me.Cu,106100,237800,0,5756
COM00693.00,2018,Con.Mo,Me.Mo,9800,546100,0,5757
COM00693.00,2018,O.oxi,Oth.cuca,26410,2210,0.3799,
COM00693.00,2018,,Me.Ag,59.109,,,
COM00693.00,2019,Con.Cu,Me.Cu,107200,240100,0,5761
COM00693.00,2019,Con.Mo,Me.Mo,10200,542600,0,5762
COM00693.00,2019,O.oxi,Oth.cuca,25930,2240,0.3806,
COM00693.00,2019,,Me.Ag,55.197,,,
COM00694.00,2003,O.Au,Me.Ag,257.469,65,0.607,5767
COM00694.00,2003,O.Au,Me.Au,6.48,1.2,0.835,5767
COM00694.00,2004,O.Au,Me.Ag,229.73,60.83,0.575,5769
COM00694.00,2004,O.Au,Me.Au,5.861,1.1,0.812,5769
COM00694.00,2005,O.Au,Me.Ag,158.441,45.07,0.54,5771
COM00694.00,2005,O.Au,Me.Au,5.282,1.01,0.805,5771
COM00694.00,2006,O.Au,Me.Ag,296.416,94.31,0.644,5773
COM00694.00,2006,O.Au,Me.Au,3.867,0.95,0.794,5773
COM00694.00,2007,O.Au,Me.Ag,469.538,180.09,0.702,5775
COM00694.00,2007,O.Au,Me.Au,2.995,1.11,0.761,5775
COM00694.00,2008,O.Au,Me.Ag,176.854,58.33,0.612,5777
COM00694.00,2008,O.Au,Me.Au,4.043,1.02,0.806,5777
COM00694.00,2009,O.Au,Me.Ag,163.698,52.53,0.627,5779
COM00694.00,2009,O.Au,Me.Au,4.735,1.13,0.854,5779
COM00694.00,2010,O.Au,Me.Ag,129.204,50.43,0.588,5781
COM00694.00,2010,O.Au,Me.Au,4.003,1.14,0.79,5781
COM00694.00,2011,O.Au,Me.Ag,140.588,64.02,0.512,5783
COM00694.00,2011,O.Au,Me.Au,2.39,0.71,0.787,5783
COM00694.00,2012,O.Au,Me.Ag,120.744,46.33,0.478,5785
COM00694.00,2012,O.Au,Me.Au,3.289,0.75,0.806,5785
COM00694.00,2013,O.Au,Me.Au,5.051,,,
COM00695.00,2002,O.bulk,Me.Ag,17.717,442,6e-6,5787
COM00695.00,2002,O.bulk,Me.Pb,316,6237.416604,,5787
COM00695.00,2002,O.bulk,Me.Zn,333,6572.973827,,5787
COM00695.00,2003,O.bulk,Me.Ag,28.078,435,8e-6,5789
COM00695.00,2003,O.bulk,Me.Pb,383,3864.198154,,5789
COM00695.00,2003,O.bulk,Me.Zn,433,4368.662665,,5789
COM00695.00,2004,O.bulk,Me.Ag,57.621,489,6e-6,5791
COM00695.00,2004,O.bulk,Me.Pb,136,794.601385,,5791
COM00695.00,2004,O.bulk,Me.Zn,122,712.804183,,5791
COM00695.00,2005,O.bulk,Me.Ag,87.569,530,5e-6,5793
COM00695.00,2005,O.bulk,Me.Au,0.096,0.611,3.630239,5793
COM00695.00,2006,O.bulk,Me.Ag,98.88,540,4e-6,5795
COM00695.00,2006,O.bulk,Me.Au,0.099,0.6,3.931958,5795
COM00695.00,2006,O.bulk,Me.Pb,153,654.565056,,5795
COM00695.00,2007,O.bulk,Me.Ag,112.183,437,7e-6,5797
COM00695.00,2007,O.bulk,Me.Au,0.11,0.49,6.15797,5797
COM00695.00,2007,O.bulk,Me.Pb,686,2072.088127,,5797
COM00695.00,2007,O.bulk,Me.Zn,943,2848.366041,,5797
COM00695.00,2008,O.bulk,Me.Ag,110.676,371,9e-6,5799
COM00695.00,2008,O.bulk,Me.Au,0.107,0.42,8.42539,5799
COM00695.00,2008,O.bulk,Me.Pb,1012,2678.35403,,5799
COM00695.00,2008,O.bulk,Me.Zn,1835,4856.501625,,5799
COM00695.00,2009,O.bulk,Me.Ag,98.14,384,9e-6,5801
COM00695.00,2009,O.bulk,Me.Au,0.185,0.82,2.13631,5801
COM00695.00,2009,O.bulk,Me.Pb,1205,3708.650851,,5801
COM00695.00,2009,O.bulk,Me.Zn,2311,7112.607566,,5801
COM00695.00,2010,O.bulk,Me.Ag,104.754,378.49,9e-6,5803
COM00695.00,2010,O.bulk,Me.Au,0.122,0.52,5.447874,5803
COM00695.00,2010,O.bulk,Me.Pb,1366,3951.437241,,5803
COM00695.00,2010,O.bulk,Me.Zn,2940,8504.557459,,5803
COM00695.00,2011,O.bulk,Me.Ag,121.577,369,9e-6,5805
COM00695.00,2011,O.bulk,Me.Au,0.116,0.43,8.117387,5805
COM00695.00,2011,O.bulk,Me.Pb,2400,5925.925926,,5805
COM00695.00,2011,O.bulk,Me.Zn,4500,11111.111111,,5805
COM00695.00,2012,O.bulk,Me.Ag,125.397,374,9e-6,5807
COM00695.00,2012,O.bulk,Me.Au,0.102,0.41,10.054871,5807
COM00695.00,2012,O.bulk,Me.Pb,2800,6666.666667,,5807
COM00695.00,2012,O.bulk,Me.Zn,5600,13333.333333,,5807
COM00695.00,2013,O.bulk,Me.Ag,129.218,352,1e-5,5809
COM00695.00,2013,O.bulk,Me.Au,0.073,0.162615,,5809
COM00695.00,2013,O.bulk,Me.Pb,3320,7394.209354,,5809
COM00695.00,2013,O.bulk,Me.Zn,6760,15055.679287,,5809
COM00695.00,2014,O.bulk,Me.Ag,140.906,366,9e-6,5811
COM00695.00,2014,O.bulk,Me.Au,0.073,0.154418,,5811
COM00695.00,2014,O.bulk,Me.Pb,3740,7940.552017,,5811
COM00695.00,2014,O.bulk,Me.Zn,7700,16348.195329,,5811
COM00695.00,2015,O.bulk,Me.Ag,150.754,379,8e-6,5813
COM00695.00,2015,O.bulk,Me.Au,0.074,0.28,23.272419,5813
COM00695.00,2015,O.bulk,Me.Pb,4260,8783.505155,,5813
COM00695.00,2015,O.bulk,Me.Zn,8910,18371.134021,,5813
COM00695.00,2016,O.bulk,Me.Ag,163.999,377,9e-6,5815
COM00695.00,2016,O.bulk,Me.Au,0.083,0.28,22.784714,5815
COM00695.00,2016,O.bulk,Me.Pb,6000,11342.155009,,5815
COM00695.00,2016,O.bulk,Me.Zn,11400,21550.094518,,5815
COM00695.00,2017,O.bulk,Me.Ag,199.685,368,9e-6,5817
COM00695.00,2017,O.bulk,Me.Au,0.121,0.32,16.859613,5817
COM00695.00,2017,O.bulk,Me.Pb,8800,13435.114504,,5817
COM00695.00,2017,O.bulk,Me.Zn,15440,23572.519084,,5817
COM00695.00,2018,O.bulk,Me.Ag,215.561,358,9e-6,5819
COM00695.00,2018,O.bulk,Me.Au,0.125,0.33,17.667845,5819
COM00695.00,2018,O.bulk,Me.Pb,8840,12176.30854,,5819
COM00695.00,2018,O.bulk,Me.Zn,17790,24504.132231,,5819
COM00695.00,2019,O.bulk,Me.Ag,232.23,361,9e-6,5821
COM00695.00,2019,O.bulk,Me.Au,0.13,0.169719,,5821
COM00695.00,2019,O.bulk,Me.Pb,11150,14505.008456,,5821
COM00695.00,2019,O.bulk,Me.Zn,20970,27279.823078,,5821
COM00696.00,2014,O.bulk,Me.Ag,5.046,1.0572,,5823
COM00696.00,2014,O.bulk,Me.Au,2.125,0.98,2.291906,5823
COM00696.00,2015,O.bulk,Me.Ag,7.456,1.388074,,5825
COM00696.00,2015,O.bulk,Me.Au,2.953,0.95,1.914417,5825
COM00696.00,2016,O.bulk,Me.Ag,13.778,2.360273,,5827
COM00696.00,2016,O.bulk,Me.Au,3.259,0.81,2.211256,5827
COM00696.00,2017,O.bulk,Me.Ag,8.873,1.487515,,5829
COM00696.00,2017,O.bulk,Me.Au,2.863,0.69,3.020141,5829
COM00696.00,2018,O.bulk,Me.Ag,5.103,0.832785,,5831
COM00696.00,2018,O.bulk,Me.Au,2.868,0.72,2.966965,5831
COM00696.00,2019,O.bulk,Me.Ag,3.77,0.697926,,5833
COM00696.00,2019,O.bulk,Me.Au,2.326,0.68,3.415652,5833
COM00698.00,2010,O.bulk,Me.Ag,1.449,29.859338,0.001481,5835
COM00698.00,2010,O.bulk,Me.Au,0.44,7.278214,0.019987,5835
COM00698.00,2011,O.bulk,Me.Ag,11.318,12.441391,0.059713,5837
COM00698.00,2011,O.bulk,Me.Au,4.173,0.684276,2.944429,5837
COM00698.00,2012,O.bulk,Me.Ag,12.063,8.35,0.092148,5839
COM00698.00,2012,O.bulk,Me.Au,3.495,0.59,4.500896,5839
COM00698.00,2013,O.bulk,Me.Ag,12.186,12.69,0.058449,5841
COM00698.00,2013,O.bulk,Me.Au,4.273,0.73,2.897623,5841
COM00698.00,2014,O.bulk,Me.Ag,13.136,8.71,0.065563,5843
COM00698.00,2014,O.bulk,Me.Au,4.465,0.84,2.000067,5843
COM00698.00,2015,O.bulk,Me.Ag,10.297,5.97,0.139524,5845
COM00698.00,2015,O.bulk,Me.Au,4.387,0.7,2.79267,5845
COM00698.00,2016,O.bulk,Me.Ag,6.758,3.95,0.349064,5847
COM00698.00,2016,O.bulk,Me.Au,4.345,0.75,2.858998,5847
COM00698.00,2017,O.bulk,Me.Ag,8.736,6.22,0.196817,5849
COM00698.00,2017,O.bulk,Me.Au,3.953,0.48,5.635984,5849
COM00698.00,2018,O.bulk,Me.Ag,6.754,7.46,0.113185,5851
COM00698.00,2018,O.bulk,Me.Au,2.228,0.46,5.565205,5851
COM00698.00,2019,O.bulk,Me.Ag,3.023,6.73,0.077544,5853
COM00698.00,2019,O.bulk,Me.Au,0.98,0.46,3.500906,5853
COM00699.00,2005,O.Au,Me.Au,17.107,1.866209,0.446953,5855
COM00699.00,2006,O.Au,Me.Au,34.214,,,
COM00699.00,2008,O.Au,Me.Au,65.317,,,
COM00699.00,2009,O.Au,Me.Au,31.103,,,
COM00699.00,2010,O.Au,Me.Au,24.883,,,
COM00699.00,2011,O.Au,Me.Au,23.729,,,
COM00699.00,2012,O.Au,Me.Au,23.449,,,
COM00699.00,2013,O.Au,Me.Au,18.849,,,
COM00699.00,2014,O.Au,Me.Au,18.102,0.99,1.233734,5857
COM00699.00,2015,O.Au,Me.Au,17.418,1.02,1.231545,5859
COM00699.00,2016,O.Au,Me.Au,13.53,1.12,1.13854,5861
COM00699.00,2017,O.Au,Me.Au,12.037,1.05,1.414206,5863
COM00699.00,2018,O.Au,Me.Au,7.62,0.91,1.274349,5865
COM00701.00,2013,O.bulk,Me.Ag,7.767,19.39,0.00266,5867
COM00701.00,2013,O.bulk,Me.Au,0.485,1.21,0.683013,5867
COM00701.00,2013,O.bulk,Me.Cu,3364.956,8400,0,5867
COM00701.00,2013,O.bulk,Me.Zn,37815.696,94400,0,5867
COM00701.00,2014,O.bulk,Me.Ag,13.151,23.83,0.001761,5869
COM00701.00,2014,O.bulk,Me.Au,1.264,2.29,0.19069,5869
COM00701.00,2014,O.bulk,Me.Cu,4856.57,8800,0,5869
COM00701.00,2014,O.bulk,Me.Zn,47020.432,85200,0,5869
COM00701.00,2015,O.bulk,Me.Ag,19.975,21.38,0.002188,5871
COM00701.00,2015,O.bulk,Me.Au,2.364,2.53,0.156228,5871
COM00701.00,2015,O.bulk,Me.Cu,6633.367,7100,0,5871
COM00701.00,2015,O.bulk,Me.Zn,76423.859,81800,0,5871
COM00701.00,2016,O.bulk,Me.Ag,23.498,21.63,0.002137,5873
COM00701.00,2016,O.bulk,Me.Au,2.433,2.24,0.199298,5873
COM00701.00,2016,O.bulk,Me.Cu,6844.081,6300,0,5873
COM00701.00,2016,O.bulk,Me.Zn,76153.976,70100,0,5873
COM00701.00,2017,O.bulk,Me.Ag,29.981,23.18,0.001861,5875
COM00701.00,2017,O.bulk,Me.Au,2.496,1.93,0.268464,5875
COM00701.00,2017,O.bulk,Me.Cu,8795.242,6800,0,5875
COM00701.00,2017,O.bulk,Me.Zn,99981.211,77300,0,5875
COM00701.00,2018,O.bulk,Me.Ag,31.998,25.39,0.001551,5877
COM00701.00,2018,O.bulk,Me.Au,2.76,2.19,0.208503,5877
COM00701.00,2018,O.bulk,Me.Cu,9325.783,7400,0,5877
COM00701.00,2018,O.bulk,Me.Zn,78765.062,62500,0,5877
COM00701.00,2019,O.bulk,Me.Ag,39.203,25.51,0.001537,5879
COM00701.00,2019,O.bulk,Me.Au,3.319,2.16,0.214335,5879
COM00701.00,2019,O.bulk,Me.Cu,11525.85,7500,0,5879
COM00701.00,2019,O.bulk,Me.Zn,97739.208,63600,0,5879
COM00705.00,2009,O.Au,Me.Au,1.489,7.29,0.027592,5881
COM00705.00,2010,O.Au,Me.Au,3.324,8.26,0.020095,5883
COM00705.00,2011,O.Au,Me.Au,3.03,6.62,0.030945,5885
COM00705.00,2012,O.Au,Me.Au,3.005,6.48,0.032881,5887
COM00705.00,2013,O.Au,Me.Au,2.851,6.06,0.037072,5889
COM00705.00,2014,O.Au,Me.Au,2.621,5.59,0.043597,5891
COM00705.00,2015,O.Au,Me.Au,2.574,5.83,0.037307,5893
COM00705.00,2016,O.Au,Me.Au,2.092,4.64,0.061052,5895
COM00705.00,2017,O.Au,Me.Au,1.376,4.24,0.068273,5897
COM00705.00,2018,O.Au,Me.Au,0.963,4.24,0.076176,5899
COM00705.00,2019,O.Au,Me.Au,0,,,
COM00707.00,2000,O.bulk,Me.Ag,31.978,22.585305,,5901
COM00707.00,2000,O.bulk,Me.Au,4.92,3.968933,0.072509,5901
COM00707.00,2000,O.bulk,Me.Cu,2242.107,1583.53421,,5901
COM00707.00,2000,O.bulk,Me.Zn,22988.515,16236.111122,,5901
COM00707.00,2001,O.bulk,Me.Ag,71.554,39.636746,,5903
COM00707.00,2001,O.bulk,Me.Au,6.647,4.252428,0.063871,5903
COM00707.00,2001,O.bulk,Me.Cu,1858.368,1029.424716,,5903
COM00707.00,2001,O.bulk,Me.Zn,57277.377,31728.241656,,5903
COM00707.00,2002,O.bulk,Me.Ag,87.43,44.536008,,5905
COM00707.00,2002,O.bulk,Me.Au,7.363,3.968933,0.067175,5905
COM00707.00,2002,O.bulk,Me.Cu,4049.219,2062.635256,,5905
COM00707.00,2002,O.bulk,Me.Zn,49015.192,24967.891311,,5905
COM00707.00,2003,O.bulk,Me.Ag,112.066,45.767614,,5907
COM00707.00,2003,O.bulk,Me.Au,6.697,3.118448,0.11724,5907
COM00707.00,2003,O.bulk,Me.Cu,9131.268,3729.209583,,5907
COM00707.00,2003,O.bulk,Me.Zn,45512.098,18587.139333,,5907
COM00707.00,2004,O.bulk,Me.Ag,161.564,59.824091,,5909
COM00707.00,2004,O.bulk,Me.Au,7.685,3.41,0.103051,5909
COM00707.00,2004,O.bulk,Me.Cu,10349,3832.040435,,5909
COM00707.00,2004,O.bulk,Me.Zn,75879,28096.569344,,5909
COM00707.00,2005,O.bulk,Me.Ag,136.957,51.259818,,5911
COM00707.00,2005,O.bulk,Me.Au,6.843,3.11,0.125542,5911
COM00707.00,2005,O.bulk,Me.Cu,7378,2761.42287,,5911
COM00707.00,2005,O.bulk,Me.Zn,76545,28649.107291,,5911
COM00707.00,2006,O.bulk,Me.Ag,140.5,52.561179,,5913
COM00707.00,2006,O.bulk,Me.Au,6.957,3.13,0.122759,5913
COM00707.00,2006,O.bulk,Me.Cu,7289,2726.817005,,5913
COM00707.00,2006,O.bulk,Me.Zn,82183,30744.684035,,5913
COM00707.00,2007,O.bulk,Me.Ag,139.48,52.171903,,5915
COM00707.00,2007,O.bulk,Me.Au,6.537,2.95,0.138634,5915
COM00707.00,2007,O.bulk,Me.Cu,7482,2798.617374,,5915
COM00707.00,2007,O.bulk,Me.Zn,71577,26773.140305,,5915
COM00707.00,2008,O.bulk,Me.Ag,115.638,43.82389,,5917
COM00707.00,2008,O.bulk,Me.Au,6.119,2.84,0.151849,5917
