id,facility_id,year,material,commodity,mineral_value_tonnes,commodity_value_tonnes,grade_ppm
1,COM00001.00,2019,O.bulk,Me.Ag,3552000,,
2,COM00001.00,2019,O.bulk,Me.Au,3552000,,
3,COM00001.00,2019,O.bulk,Me.Cu,3552000,,
4,COM00001.00,2019,O.bulk,Me.Zn,3552000,,
5,COM00002.00,2019,O.Fe,Me.Fe,56300000,,
6,COM00003.00,2017,F.sbc,,25006968,,
7,COM00007.00,2018,O.Au,Me.Au,10730000,48.194189321,4.932516309412861
8,COM00007.00,2018,O.Au,Nm.S,8760000,370584.96629,42636.98630136986
9,COM00009.00,2019,O.Au,Me.Au,171000000,273.28940172,1.5949673814296959
10,COM00013.00,2018,O.bulk,Me.Ag,1148000000,,
11,COM00013.00,2018,O.bulk,Me.Au,1148000000,,
12,COM00013.00,2018,O.bulk,Me.Cu,1148000000,,
13,COM00015.00,2019,O.bulk,Me.Cu,1399000000,,
14,COM00015.00,2019,O.bulk,Me.Mo,1399000000,,
15,COM00016.00,2019,O.Au,Me.Au,60800000,73.14176934,1.2160453342605264
16,COM00017.00,2019,O.Al,Me.Al2O3,188724510.19592163,,
17,COM00017.00,2019,O.Al,Nm.SiO2,188724510.19592163,,
18,COM00024.00,2018,O.bulk,Me.Ag,2500000,,
19,COM00024.00,2018,O.bulk,Me.Cu,2500000,,
20,COM00024.00,2018,O.bulk,Me.Pb,2500000,,
21,COM00024.00,2018,O.bulk,Me.Zn,2500000,,
22,COM00033.00,2018,O.pgm,Me.pgm,103500000,428.07779926300003,4.54
23,COM00035.00,2019,M.lat,Me.Co,124500000,99600,800
24,COM00035.00,2019,M.lat,Me.Ni,124500000,1096000,8800
25,COM00041.00,2018,O.Cu,Me.Cu,1163000000,8000000,6899.999999999999
26,COM00048.00,2018,O.bulk,Me.Ag,489100000,,
27,COM00048.00,2018,O.bulk,Me.Cu,489100000,,
28,COM00048.00,2018,O.bulk,Me.Mo,279500000,,
29,COM00048.00,2018,O.bulk,Me.Zn,209600000,,
30,COM00050.00,2013,O.bulk,Me.Au,37547,,
31,COM00051.00,2019,O.bulk,Me.Au,600000,0.2438058978,0.4
32,COM00051.00,2019,O.bulk,Me.Cu,600000,5900,9000
33,COM00052.00,2018,F.coal,,428561280,,
34,COM00054.00,2019,O.Cu,Me.Cu,687000000,,
35,COM00055.00,2020,F.coal,,198000000,,
36,COM00056.00,2013,O.P,Nm.PO,132100000,,
37,COM00066.00,2010,F.coal,,13426560,,
38,COM00067.00,2017,O.dig,Nm.dia,16000000,,
39,COM00072.00,2018,O.Cu,Me.Cu,,161181,31700
40,COM00082.00,2019,O.Mn,Me.Mn,13100000,,
41,COM00084.00,2019,O.bulk,Me.Ag,2510000000,,
42,COM00084.00,2019,O.bulk,Me.Cu,2535000000,,
43,COM00084.00,2019,O.bulk,Me.Mo,2510000000,,
44,COM00086.00,2019,O.Au,Me.Au,32700000,19.759617531000004,0.6688379204892967
45,COM00087.00,2019,F.coal,,135000000,,
46,COM00088.00,2007,O.Au,Me.Au,128093000,86.72119085700001,0.6803885551200001
47,COM00088.00,2018,O.Au,Me.Au,66650000,38.186807481,0.6
48,COM00092.00,2014,O.Nb,Me.Nb,1100000,,
49,COM00093.00,2019,F.coal,,1150000000,,
50,COM00095.00,2019,F.coal,,30000000,,
51,COM00100.00,2018,O.Ni,Me.Ni,52000000,682000,13100
52,COM00104.00,2015,O.bulk,Me.Ag,658350515.4639175,523.7355176907217,0.8058260943560288
53,COM00104.00,2015,O.bulk,Me.Au,658350515.4639175,156.06850806185568,0.22834994844361725
54,COM00104.00,2015,O.bulk,Me.Cu,658350515.4639175,2440981.62,
55,COM00107.00,2013,O.P,Nm.PO,415900000,,
56,COM00109.00,2019,F.stc,,212284800,,
57,COM00110.00,2018,O.Au,Me.Au,14300000,34.8699134499,2.676223776223776
58,COM00113.00,2019,F.coc,,23133600,,
59,COM00114.00,2019,O.Fe,Me.Fe,44870000,,
60,COM00118.00,2018,F.obc,,5670907.2,,
61,COM00122.00,2019,O.Mn,Me.Mn,12130000,,
62,COM00128.00,2017,F.lig,,4570473.600000001,,
63,COM00130.00,2005,O.Au,Me.Au,4300000,2.8349523130000005,0.8504856939000002
64,COM00133.00,2018,O.bulk,Me.Ag,619000000,,
65,COM00133.00,2018,O.bulk,Me.Au,619000000,,
66,COM00133.00,2018,O.bulk,Me.Cu,619000000,,
67,COM00133.00,2018,O.bulk,Me.Mo,619000000,,
68,COM00134.00,2019,F.coal,,77000000,,
69,COM00135.00,2010,F.coal,,6985440,,
70,COM00139.00,2009,O.bulk,Me.Cu,7700000,,
71,COM00139.00,2009,O.bulk,Me.Pb,7700000,,
72,COM00139.00,2009,O.bulk,Me.Zn,7700000,,
73,COM00139.00,2019,O.bulk,Me.Ag,7700000,,
74,COM00139.00,2019,O.bulk,Me.Pb,61400000,,
75,COM00139.00,2019,O.bulk,Me.Zn,61400000,,
76,COM00140.00,2019,O.Mn,Me.Mn,292900000,,
77,COM00141.00,2019,F.stc,,678313440,,
78,COM00143.00,2019,F.coal,,419000000,,
79,COM00144.00,2020,F.stc,,24500000,,
80,COM00145.00,2018,O.Au,Me.Au,15300000,59.50564904987001,4.3
81,COM00150.00,2019,O.Al,Me.Al2O3,2540000,,
82,COM00150.00,2019,O.Al,Nm.SiO2,2540000,,
83,COM00151.00,2017,O.bulk,Me.Au,651000000,358.62146595,0.558934146503149
84,COM00151.00,2017,O.bulk,Me.Cu,651000000,607813.7758,
85,COM00153.00,2019,F.coal,,1700000000,,
86,COM00157.00,2019,O.bulk,Me.Ag,7925000,141.74761565,19
87,COM00157.00,2019,O.bulk,Me.Au,7925000,1.814369472,0.25
88,COM00157.00,2019,O.bulk,Me.Cu,7925000,68038.8555,8600
89,COM00160.00,2020,F.coal,,97000000,,
90,COM00163.00,2019,O.bulk,Me.Ag,864100000,,
91,COM00163.00,2019,O.bulk,Me.Au,864100000,,
92,COM00163.00,2019,O.bulk,Me.Cu,864100000,,
93,COM00163.00,2019,O.bulk,Me.Mo,864100000,,
94,COM00164.00,2019,O.bulk,Me.Ag,11700000,,
95,COM00164.00,2019,O.bulk,Me.Au,11700000,,
96,COM00164.00,2019,O.bulk,Me.Cu,11700000,,
97,COM00170.00,2019,F.coc,,181000000,,
98,COM00176.00,2019,F.coal,,108000000,,
99,COM00177.00,2017,F.obc,,14759236.8,,
100,COM00178.00,2018,O.sul,Me.Cu,4102003000,,
101,COM00178.00,2018,O.sul,Me.Mo,4102003000,,
102,COM00180.00,2018,O.Au,Me.Au,10336463.223787168,77.50644238028168,8.23
103,COM00183.00,2018,O.Au,Me.Au,14200000,55.139822487850005,4.3
104,COM00186.00,2018,O.Au,Me.Au,10668231.611893583,8.739993788732395,0.8999999999999999
105,COM00189.00,2019,F.stc,,410961600,,
106,COM00190.00,2018,O.bulk,Me.Ag,1400000000,1020.58283268,0.78
107,COM00190.00,2018,O.bulk,Me.Au,1480000000,635.029318112,0.4737837837837838
108,COM00190.00,2018,O.bulk,Me.Cu,1480000000,4330000,2989.189189189189
109,COM00191.00,2018,F.obc,,2132827.2,,
110,COM00192.00,2019,O.bulk,Me.Fe,11461000,,
111,COM00192.00,2019,O.bulk,Me.Ni,11461000,165030,14400
112,COM00192.00,2019,O.Fe,Me.Ni,7862000,97490,12400
113,COM00194.00,2013,O.P,Nm.PO,114400000,,
114,COM00196.00,2019,O.Au,Me.Au,133808000,135.454020894,1.11
115,COM00197.00,2019,O.bulk,Me.Ag,663696000,1077.28187894,2.2438630777886353
116,COM00197.00,2019,O.bulk,Me.Au,663696000,76.543712451,0.12233537643740508
117,COM00197.00,2019,O.bulk,Me.Cu,663696000,3603000,5585.9595356910395
118,COM00198.00,2019,O.bulk,Me.Au,21000000,,
119,COM00198.00,2019,O.bulk,Me.Pb,21000000,,
120,COM00198.00,2019,O.bulk,Me.Zn,21000000,,
121,COM00201.00,2020,F.coc,,84800000,,
122,COM00201.00,2020,F.stc,,9100000,,
123,COM00203.00,2013,F.coal,,26800000,,
124,COM00205.00,2017,O.Au,Me.Au,295300000,420.42342609,1.4191273986193227
125,COM00207.00,2018,O.bulk,Me.Au,316400000,,
126,COM00207.00,2018,O.bulk,Me.Cu,321500000,,
127,COM00208.00,2020,O.Au,Me.Au,33000000,56.699046,1.9
128,COM00210.00,2019,O.Fe,Me.Fe,2828000000,,
129,COM00211.00,2019,O.bulk,Me.Au,1216000,104.04274941,91.5
130,COM00212.00,2011,,Me.Nb,4300000,,
131,COM00213.00,2013,O.P,Nm.PO,52800000,,
132,COM00215.00,2019,F.coc,,347000000,,
133,COM00216.00,2017,O.bulk,Me.Ag,4099999.9999999995,,
134,COM00216.00,2017,O.bulk,Me.Au,4099999.9999999995,,
135,COM00216.00,2017,O.bulk,Me.Zn,4099999.9999999995,,
136,COM00216.00,2017,O.Cu,Me.Cu,4099999.9999999995,,
137,COM00217.00,2018,O.Al,Me.Al2O3,466000000,,
138,COM00219.00,2018,O.Fe,Me.Fe,23700000,,
139,COM00220.00,2019,O.bulk,Me.Au,1829400000,,
140,COM00220.00,2019,O.bulk,Me.Cu,2154900000,,
141,COM00220.00,2019,O.bulk,Me.Mo,1829400000,,
142,COM00221.00,2020,F.coal,,24737010000,,
143,COM00222.00,2012,O.Fe,,709460000,,
144,COM00223.00,2020,O.Au,Me.Au,25615000,61.149921111,2.6233066562561
145,COM00224.00,2015,O.bulk,Me.Ag,2700000,,
146,COM00224.00,2015,O.bulk,Me.Pb,2700000,,
147,COM00224.00,2015,O.bulk,Me.Zn,2700000,,
148,COM00225.00,2019,F.stc,,342000000,,
149,COM00227.00,2018,O.bulk,Me.Ag,2100000,,
150,COM00227.00,2018,O.bulk,Me.Pb,2100000,,
151,COM00227.00,2018,O.bulk,Me.Zn,2100000,,
152,COM00228.00,2019,O.Ni,Me.Ni,32000000,,
153,COM00229.00,2019,O.Au,Me.Ag,1530000,863.554820103,619.2
154,COM00229.00,2019,O.Au,Me.Au,1530000,14.996897667,10.75
155,COM00230.00,2019,O.Au,Me.Au,9300000,73.70875980000001,8.02291504579
156,COM00231.00,2020,O.Fe,Me.Fe,303400000,,
157,COM00232.00,2018,O.Au,Me.Ag,17145945.945945945,1001.5809901496217,64.08
158,COM00232.00,2018,O.Au,Me.Au,17145945.945945945,32.79350243145946,2.1
159,COM00233.00,2019,O.bulk,Me.Ag,4170000000,,
160,COM00233.00,2019,O.bulk,Me.Cu,4265000000,,
161,COM00233.00,2019,O.bulk,Me.Mo,4170000000,,
162,COM00241.00,2019,O.Al,Me.Al2O3,17730000,,
163,COM00241.00,2019,O.Al,Nm.SiO2,17730000,,
164,COM00243.00,2019,O.Mn,Me.Mn,17000000,,
165,COM00244.00,2019,O.bulk,Me.Au,803984000,130.40780639800002,0.13243596887500247
166,COM00244.00,2019,O.bulk,Me.Cu,738789000,1757000,2000
167,COM00245.00,2014,O.P,Nm.PO,112000000,,
168,COM00250.00,2019,O.Cu,Me.Cu,250000,6800,25200
169,COM00253.00,2019,O.bulk,Me.Ag,224000000,,
170,COM00253.00,2019,O.bulk,Me.Au,224000000,,
171,COM00253.00,2019,O.bulk,Me.Cu,324000000,,
172,COM00253.00,2019,O.bulk,Me.Mo,224000000,,
173,COM00254.00,2018,O.Au,Me.Au,6725555.555555555,13.07228005,2.1
174,COM00256.00,2019,F.stc,,17200000,,
175,COM00257.00,2018,O.bulk,Me.Ag,8300000.000000001,,
176,COM00257.00,2018,O.bulk,Me.Cu,8300000.000000001,,
177,COM00257.00,2018,O.bulk,Me.Pb,8300000.000000001,,
178,COM00257.00,2018,O.bulk,Me.Zn,8300000.000000001,,
179,COM00258.00,2018,O.bulk,Me.Ag,8950000,1613.995043436,198
180,COM00258.00,2018,O.bulk,Me.Au,8950000,16.953014754,2.08
181,COM00258.00,2018,O.bulk,Me.Pb,8950000,74000,8199.999999999998
182,COM00258.00,2018,O.bulk,Me.Zn,8950000,112000,12500
183,COM00262.00,2019,O.Ni,Me.Ni,450000,,
184,COM00263.00,2019,F.coal,,86000000,,
185,COM00264.00,2019,,Me.Mo,160000000,,
186,COM00265.00,2019,F.stc,,83643840,,
187,COM00266.00,2017,F.obc,,9759657.6,,
188,COM00267.00,2016,F.stc,,20865600,,
189,COM00269.00,2017,O.Cu,Me.Cu,4300000,,
190,COM00272.00,2018,O.Cu,Me.Cu,3229000000,19100000,5928.12016104057
191,COM00276.00,2018,O.Cu,Me.Cu,3131100000,29140000,9281.983967295839
192,COM00276.00,2018,O.Cu,Me.Mo,3131100000,791000,252.31164766376034
193,COM00280.00,2017,F.sbc,,218714126.4,,
194,COM00281.00,2014,O.bulk,Me.Ag,590847127.5559883,1071.0433226874393,1.7009713878000001
195,COM00281.00,2014,O.bulk,Me.Au,590847127.5559883,356.64638477117825,0.59533998573
196,COM00281.00,2014,O.bulk,Me.Cu,590847127.5559883,1492835.648101266,
197,COM00283.00,2019,O.bulk,Me.Ag,493800000,,
198,COM00283.00,2019,O.bulk,Me.Au,493800000,,
199,COM00283.00,2019,O.bulk,Me.Cu,493800000,,
200,COM00283.00,2019,O.bulk,Me.Mo,493800000,,
201,COM00285.00,2018,O.Au,Me.Au,17200000,4.50757417767,0.3063953488372093
202,COM00286.00,2011,O.P,Nm.PO,239200000,,
203,COM00287.00,2019,F.coc,,29937600,,
204,COM00292.00,2018,F.coal,,258824160,,
205,COM00294.00,2018,O.Au,Me.Au,145054000,247.689782451,1.87
206,COM00297.00,2014,O.Au,Me.Au,41470000,44.083508265,1.17
207,COM00298.00,2019,F.coal,,63141119.99999999,,
208,COM00299.00,2019,O.bulk,Me.Ag,5166000,190.22529933,40
209,COM00299.00,2019,O.bulk,Me.Cu,5166000,78000,15000
210,COM00299.00,2019,O.bulk,Me.Pb,5166000,7000,1300
211,COM00299.00,2019,O.bulk,Me.Zn,5166000,33000,6400
212,COM00302.00,2013,O.Au,Me.Au,182650000,133.5262539423,0.8
213,COM00302.00,2017,O.Au,Me.Au,174200000,98.65634004,0.5731909036519691
214,COM00305.00,2018,O.sul,Me.Cu,1766131000,,
215,COM00305.00,2018,O.sul,Me.Mo,1766131000,,
216,COM00305.00,2019,O.oxi,Me.Cu,1262000,,
217,COM00307.00,2013,F.coal,,17781120,,
218,COM00309.00,2019,F.coal,,238000000,,
219,COM00314.00,2019,O.Al,Me.Al2O3,128199999.99999999,,
220,COM00314.00,2019,O.Al,Nm.SiO2,128199999.99999999,,
221,COM00315.00,2007,O.Au,Me.Au,5208000,18.568937565000002,3.5720399143800003
222,COM00315.00,2020,O.Au,Me.Au,2690000,6.775535997,2.8
223,COM00319.00,2019,F.coal,,99000000,,
224,COM00320.00,2020,F.coc,,73800000,,
225,COM00320.00,2020,F.stc,,63600000,,
226,COM00321.00,2019,O.Mn,Me.Mn,60120000,,
227,COM00322.00,2018,O.Au,Me.Au,15300000,59.50564904987001,4.3
228,COM00326.00,2020,O.bulk,Me.Au,2225000,12.643887258000001,6.199999999999999
229,COM00326.00,2020,O.bulk,Me.Cu,2225000,6900,3000
230,COM00327.00,2020,O.bulk,Me.Au,4200000,5.95339983,1.5999999999999999
231,COM00327.00,2020,O.bulk,Me.Cu,4200000,202000,48595.23809523809
232,COM00332.00,2018,O.dig,Nm.dia,12000000,,
233,COM00333.00,2019,O.Au,Me.Ag,43100000,75.9767219884,1.9394663573085849
234,COM00333.00,2019,O.Au,Me.Au,43100000,35.7203991438,0.904245939675174
235,COM00333.00,2019,O.Au,Me.Cu,43100000,160000,3589.0951276102087
236,COM00338.00,2019,O.bulk,Me.Ag,43700000,,
237,COM00338.00,2019,O.bulk,Me.Au,43700000,,
238,COM00341.00,2019,F.coal,,69037920,,
239,COM00343.00,2018,,Me.Au,216600000,63.61632990372001,0.3314404432132964
240,COM00344.00,2018,O.Au,Me.Au,15000000,94.20546536099002,6.8933333333333335
241,COM00352.00,2018,O.bulk,Me.Ag,28600000,,
242,COM00352.00,2018,O.bulk,Me.Pb,28600000,,
243,COM00352.00,2018,O.bulk,Me.Zn,28600000,,
244,COM00353.00,2010,F.coal,,9797760,,
245,COM00354.00,2013,O.Au,Me.Au,67622950.81967212,76.97360240778688,1.1339809252000002
246,COM00354.00,2020,O.Au,Me.Au,43000000,45.359236800000005,1.1
247,COM00357.00,2018,O.Cu,Me.Cu,,549778,5000
248,COM00359.00,2018,O.Au,Me.Ag,2288000,21.857482233000002,10.5
249,COM00359.00,2018,O.Au,Me.Au,2288000,13.097479626,6.3
250,COM00360.00,2019,O.Cr,Me.Cr2O3,58890000,,
251,COM00363.00,2019,O.bulk,Me.Ag,4119000,20.9786471162,6
252,COM00363.00,2019,O.bulk,Me.Au,4119000,,
253,COM00363.00,2019,O.bulk,Me.Cu,4119000,91000,22000
254,COM00363.00,2019,O.bulk,Me.Ni,4119000,108000,26000
255,COM00365.00,2018,O.pgm,Me.pgm,22500000,726.14468545182,17.2
256,COM00368.00,2020,O.Au,Me.Au,42100000,41.872245471,1.09
257,COM00369.00,2020,O.Au,Me.Au,5800000,12.4089,2.1517241379310343
258,COM00372.00,2019,O.Cu,Me.Cu,717000000,,
259,COM00373.00,2020,O.Fe,Me.Fe,76800000,,
260,COM00374.00,2018,O.sul,Me.Cu,2353337000,,
261,COM00374.00,2018,O.sul,Me.Mo,2353337000,,
262,COM00376.00,2019,O.Au,Me.Ag,6397000,857.232876474,147
263,COM00376.00,2019,O.Au,Me.Au,6397000,25.968163068000003,4.45
264,COM00378.00,2020,O.Fe,Me.Fe,93500000,,
265,COM00380.00,2019,F.stc,,30844800,,
266,COM00381.00,2018,O.Cu,Me.Cu,67099999.99999999,538000,8000
267,COM00382.00,2018,O.Cu,Me.Cu,1348000000,11400000,8500
268,COM00386.00,2019,O.Au,Me.Au,8300000,36.28738944,4.39417608515
269,COM00392.00,2018,,Me.U,4900000,,
270,COM00394.00,2002,O.Au,Me.Au,65700000,22.679618504000004,0.37
271,COM00395.00,2019,O.bulk,Me.Ag,79000000,,
272,COM00395.00,2019,O.bulk,Me.Pb,79000000,,
273,COM00395.00,2019,O.bulk,Me.Zn,79000000,,
274,COM00396.00,2019,O.bulk,Me.Ag,24700000,,
275,COM00396.00,2019,O.bulk,Me.Au,24700000,,
276,COM00397.00,2018,O.Cu,Me.Cu,7539000000,,
277,COM00398.00,2005,O.Au,Me.Ag,268000,318.223395675,1187.2780286844002
278,COM00398.00,2007,O.Au,Me.Au,35000,0.453592368,12.95573207041
279,COM00399.00,2017,F.lig,,113976979.2,,
280,COM00408.00,2019,F.coal,,340835040,,
281,COM00413.00,2020,O.Fe,Me.Fe,1678000000,,
282,COM00414.00,2019,F.coal,,4445280,,
283,COM00416.00,2010,F.coal,,18416160,,
284,COM00417.00,2017,O.Ni,Me.Fe,36342670,,
285,COM00417.00,2017,O.Ni,Me.Ni,36342670,,
286,COM00418.00,2018,O.Au,Me.Au,267573000,86.069151828,0.39999999999999997
287,COM00421.00,2020,O.Fe,Me.Al2O3,2246000000,,
288,COM00421.00,2020,O.Fe,Me.Fe,2246000000,,
289,COM00421.00,2020,O.Fe,Nm.P,2246000000,,
290,COM00421.00,2020,O.Fe,Nm.SiO2,2246000000,,
291,COM00422.00,2020,O.Au,Me.Au,6471000,11.283110154000001,1.91
292,COM00425.00,2019,F.stc,,12700800,,
293,COM00428.00,2019,F.coal,,392636160,,
294,COM00429.00,2018,O.bulk,Me.Ag,22572000,5008.113335088,243
295,COM00429.00,2018,O.bulk,Me.Au,22572000,16.045830018,0.78
296,COM00429.00,2018,O.bulk,Me.Pb,22572000,355000,15700.000000000002
297,COM00429.00,2018,O.bulk,Me.Zn,22572000,755000,33500
298,COM00432.00,2012,O.Au,Me.Au,50880000,445.626152037,6.26
299,COM00436.00,2018,O.Cu,Me.Cu,336000000,1200000,3500
300,COM00442.00,2018,O.bulk,Me.Ag,76200000,,
301,COM00442.00,2018,O.bulk,Me.Au,76200000,,
302,COM00442.00,2018,O.bulk,Me.Cu,76200000,,
303,COM00442.00,2018,O.bulk,Me.Pb,76200000,,
304,COM00442.00,2018,O.bulk,Me.Zn,76200000,,
305,COM00445.00,2019,F.stc,,47174400,,
306,COM00446.00,2018,O.Au,Me.Au,9470000,37.704865762900006,4.38
307,COM00447.00,2018,O.Mn,Me.Mn,66800000,,
308,COM00448.00,2017,F.sbc,,67575513.60000001,,
309,COM00480.00,2019,F.coal,,70217280,,
310,COM00482.00,2020,F.stc,,17500000,,
311,COM00483.00,2019,F.stc,,290000000,,
312,COM00484.00,2015,O.bulk,Me.Cu,300000,,
313,COM00484.00,2016,O.bulk,Me.Ag,4100000,,
314,COM00484.00,2016,O.bulk,Me.Au,4100000,,
315,COM00484.00,2016,O.bulk,Me.Cu,3900000,,
316,COM00484.00,2016,O.bulk,Me.Pb,1900000,,
317,COM00484.00,2016,O.bulk,Me.Zn,1900000,,
318,COM00485.00,2018,O.Au,Me.Au,366000,0.56699046,1.7
319,COM00486.00,2019,O.Au,Me.Au,20980000,30.844281024,1.61
320,COM00487.00,2018,O.Au,Me.Au,6399000,56.500599339000004,9.69
321,COM00488.00,2018,O.Au,Me.Au,75000000,261.146356035,3.8221202666666665
322,COM00489.00,2019,F.coc,,549000000,,
323,COM00490.00,2018,O.Au,Me.Ag,1400000,15.308742490200002,12
324,COM00490.00,2018,O.Au,Me.Au,1400000,10.4893235581,8.1
325,COM00491.00,2018,O.Al,Me.Al2O3,142000000,,
326,COM00492.00,2018,O.Au,Me.Au,124921568.62745097,97.83364844862746,0.86
327,COM00495.00,2012,O.Au,Me.Au,34795000,0.0015308742420000001,52.90021016058
328,COM00499.00,2019,F.coal,,20000000,,
329,COM00501.00,2020,F.stc,,21100000,,
330,COM00502.00,2016,F.coc,,6900000,,
331,COM00505.00,2020,F.coc,,78800000,,
332,COM00507.00,2019,O.bulk,Me.Ag,739000,14.1747615,21
333,COM00507.00,2019,O.bulk,Me.Au,739000,3.6570884670000003,5.4
334,COM00508.00,2017,O.bulk,Me.Au,22500000,,
335,COM00508.00,2017,O.bulk,Me.Cu,22500000,,
336,COM00509.00,2019,O.Al,Me.Al2O3,41680000,,
337,COM00509.00,2019,O.Al,Nm.SiO2,41680000,,
338,COM00512.00,2020,F.coal,,35000000,,
339,COM00513.00,2019,F.coal,,42000000,,
340,COM00514.00,2010,F.coal,,7892639.999999999,,
341,COM00515.00,2017,F.coal,,142000000,,
342,COM00516.00,2019,O.Au,Me.Au,47500000,80.79614092050001,1.8725263157894736
343,COM00517.00,2020,O.Au,Me.Au,1023000,4.25242845,4.6
344,COM00518.00,2018,O.Fe,Me.Fe,24000000,,
345,COM00519.00,2018,O.Fe,Me.Fe,43000000,,
346,COM00520.00,2018,O.Fe,Me.Fe,2436000000,,
347,COM00521.00,2019,F.coal,,485442720,,
348,COM00526.00,2017,F.sbc,,11614881.600000001,,
349,COM00527.00,2013,F.stc,,18960480,,
350,COM00529.00,2018,O.Au,Me.Au,24102000,54.544482252,2.48
351,COM00530.00,2019,,Me.Mo,67000000,,
352,COM00531.00,2007,O.Au,Me.Au,626000,4.195729404000001,6.69048745868
353,COM00532.00,2018,O.Fe,Me.Fe,207200000,,
354,COM00534.00,2019,O.Fe,Me.Fe,131000000,,
355,COM00538.00,2018,O.Cu,Me.Cu,535500000,,
356,COM00538.00,2018,O.Cu,Me.Mo,535500000,,
357,COM00541.00,2019,O.bulk,Me.Fe,878000,,
358,COM00541.00,2019,O.bulk,Me.Ni,878000,12630,14400
359,COM00541.00,2019,O.Fe,Me.Fe,2472000,,
360,COM00541.00,2019,O.Fe,Me.Ni,2472000,25200,10200
361,COM00543.00,2003,O.Au,Me.Au,340000,1.559223765,5.52815701035
362,COM00544.00,2018,O.Fe,Me.Fe,321000000,,
363,COM00545.00,2019,F.coal,,12610080,,
364,COM00547.00,2019,O.bulk,Me.Ag,9900000,,
365,COM00547.00,2019,O.bulk,Me.Cu,9900000,,
366,COM00547.00,2019,O.bulk,Me.Pb,9900000,,
367,COM00547.00,2019,O.bulk,Me.Zn,9900000,,
368,COM00548.00,2019,O.Al,Me.Al2O3,3530000,,
369,COM00548.00,2019,O.Al,Nm.SiO2,3530000,,
370,COM00551.00,2020,F.coal,,900000000,,
371,COM00553.00,2018,O.Au,Me.Au,39130000,46.2097227019,1.3
372,COM00554.00,2019,F.coal,,16000000,,
373,COM00554.00,2019,F.stc,,114000000,,
374,COM00558.00,2019,O.bulk,O.FeTiO3,144000000,,
375,COM00558.00,2019,O.bulk,O.TiO2,144000000,,
376,COM00558.00,2019,O.bulk,O.Zr,144000000,,
377,COM00565.00,2020,F.coal,,249000000,,
378,COM00569.00,2012,,,,,
379,COM00571.00,2013,F.coal,,55800000,,
380,COM00576.00,2018,O.Fe,Me.Fe,545000000,,
381,COM00579.00,2013,F.coal,,10800000,,
382,COM00579.00,2020,F.coal,,49200000,,
383,COM00582.00,2020,F.stc,,27100000,,
384,COM00583.00,2019,O.Fe,Me.Fe,796200000,,
385,COM00585.00,2019,F.coc,,18688320,,
386,COM00586.00,2018,O.Cu,Me.Cu,27112000,646006.253354,23830
387,COM00587.00,2019,O.bulk,O.FeTiO3,87000000,,
388,COM00587.00,2019,O.bulk,O.TiO2,87000000,,
389,COM00587.00,2019,O.bulk,O.Zr,87000000,,
390,COM00588.00,2019,O.Au,Me.Au,34176000,70.675360839,2.27
391,COM00590.00,2020,O.Au,Me.Au,796000,,
392,COM00592.00,2002,O.Au,Me.Au,2285714.285714286,16.199727502857147,8.08
393,COM00595.00,2019,O.Al,Me.Al2O3,240000,,
394,COM00595.00,2019,O.Al,Nm.SiO2,240000,,
395,COM00603.00,2019,O.bulk,Me.Ag,255097,,
396,COM00603.00,2019,O.bulk,Me.Au,255097,,
397,COM00603.00,2019,O.bulk,Me.Cu,255097,,
398,COM00603.00,2019,O.bulk,Me.Pb,255097,,
399,COM00604.00,2007,O.Au,Me.Ag,115555.55555555555,18.93118147,179.6
400,COM00604.00,2007,O.Au,Me.Au,115555.55555555555,1.73247085,16.6
401,COM00605.00,2013,O.Au,Me.Au,3300000,11.623304430000001,3.51534086812
402,COM00605.00,2020,O.Au,Me.Au,16868000,57.379434552000006,3.7
403,COM00607.00,2019,O.Al,Me.Al2O3,98900000,,
404,COM00607.00,2019,O.Al,Nm.SiO2,98900000,,
405,COM00611.00,2017,O.Au,Me.Au,218400000,219.42530802000002,1.0030331278852382
406,COM00615.00,2020,F.stc,,1300000,,
407,COM00617.00,2013,O.Au,Me.Au,2884000,11.566605384,3.9972827613299993
408,COM00617.00,2020,O.Au,Me.Au,8249000,20.553404175,2.7
409,COM00618.00,2017,O.bulk,Me.AsCu,1106400000,,
410,COM00618.00,2017,O.bulk,Me.Au,1153200000,,
411,COM00618.00,2017,O.bulk,Me.Cu,1153200000,,
412,COM00619.00,2019,F.coal,,50000000,,
413,COM00623.00,2020,O.Au,Me.Au,1074091,2.04326,2.1
414,COM00624.00,2019,O.bulk,Me.Co,124000000,,
415,COM00624.00,2019,O.bulk,Me.Cu,124000000,,
416,COM00625.00,2019,O.bulk,Me.Ag,4500000,,
417,COM00625.00,2019,O.bulk,Me.Pb,4500000,,
418,COM00625.00,2019,O.bulk,Me.Zn,4500000,,
419,COM00628.00,2019,O.Fe,Me.Fe,333849600,,
420,COM00630.00,2018,F.sbc,,68412859.2,,
421,COM00631.00,2019,O.Au,Me.Au,1677000,10.375925418000001,6.18019604234
422,COM00633.00,2017,F.coal,,146000000,,
423,COM00633.00,2019,F.coal,,144600000,,
424,COM00634.00,2016,O.Au,Me.Au,90000,0.7087380750000001,8.4
425,COM00635.00,2018,O.bulk,Me.Au,128600000,,
426,COM00635.00,2018,O.bulk,Me.Co,128600000,,
427,COM00635.00,2018,O.bulk,Me.Cu,128600000,,
428,COM00635.00,2018,O.bulk,Me.Ni,128600000,,
